Time(sentisec);X_A(m);Y_A(m);X_F(m);Y_F(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_K(m);Y_K(m);X_L(m);Y_L(m)
6119780.0;3000.1272;1856.3708;3000.5647;1858.8584;2994.0115;1855.1761;3013.7029;1826.6276;2998.9866;1858.1404;2998.4007;1859.4177;2991.4985;1854.4158;2993.8493;1852.9716
6119800.0;3000.0963;1856.3324;3000.5376;1858.8266;2994.0084;1855.1985;3013.7028;1826.6908;2999.0074;1858.1404;2998.3984;1859.4651;2991.4978;1854.3901;2993.9316;1852.8455
6119820.0;3000.0472;1856.3021;3000.5097;1858.7901;2994.0084;1855.2312;3013.7021;1826.7505;2999.0249;1858.1404;2998.3977;1859.5121;2991.4977;1854.3592;2994.0171;1852.7195
6119840.0;2999.9805;1856.2832;3000.4784;1858.7511;2994.0115;1855.2686;3013.6998;1826.8047;2999.0423;1858.1404;2998.3976;1859.5598;2991.4977;1854.3232;2994.1054;1852.6102
6119860.0;2999.903;1856.2738;3000.4427;1858.7152;2994.0196;1855.3031;3013.6941;1826.8552;2999.0632;1858.1404;2998.3976;1859.6093;2991.4977;1854.2872;2994.1948;1852.5274
6119880.0;2999.8256;1856.2702;3000.4033;1858.6851;2994.0348;1855.331;3013.6824;1826.9029;2999.0875;1858.1404;2998.3976;1859.6646;2991.4977;1854.2567;2994.2836;1852.4768
6119900.0;2999.7588;1856.2689;3000.3603;1858.6567;2994.0569;1855.3562;3013.6638;1826.9447;2999.1112;1858.1404;2998.3976;1859.7302;2991.4977;1854.2318;2994.3694;1852.4651
6119920.0;2999.709;1856.2676;3000.3101;1858.6232;2994.082;1855.3859;3013.6402;1826.9761;2999.13;1858.1404;2998.3976;1859.8072;2991.4977;1854.2078;2994.4481;1852.5027
6119940.0;2999.6758;1856.2643;3000.2416;1858.5777;2994.1041;1855.4235;3013.6166;1826.9952;2999.1423;1858.1404;2998.3977;1859.8913;2991.4977;1854.1797;2994.5158;1852.6003
6119960.0;2999.6538;1856.2558;3000.1339;1858.5125;2994.1193;1855.465;3013.598;1827.0048;2999.1503;1858.1404;2998.3984;1859.9746;2991.4977;1854.1473;2994.5701;1852.7584
6119980.0;2999.6349;1856.2386;2999.9576;1858.4166;2994.1274;1855.5026;3013.5863;1827.0094;2999.1583;1858.1404;2998.4007;1860.0484;2991.4977;1854.1158;2994.6131;1852.9587
6120000.0;2999.613;1856.211;2999.6841;1858.2778;2994.1305;1855.5322;3013.5804;1827.0139;2999.1707;1858.1404;2998.4064;1860.1064;2991.4977;1854.091;2994.6506;1853.1662
6120020.0;2999.5865;1856.1762;2999.2983;1858.0924;2994.1305;1855.5575;3013.5775;1827.0226;2999.1895;1858.1404;2998.4181;1860.1475;2991.4977;1854.0755;2994.6904;1853.3449
6120040.0;2999.557;1856.1414;2998.8059;1857.8751;2994.1274;1855.5854;3013.5745;1827.0398;2999.2131;1858.1404;2998.4368;1860.1773;2991.4977;1854.0678;2994.7401;1853.4757
6120060.0;2999.5265;1856.1138;2998.2323;1857.6587;2994.1193;1855.6199;3013.5686;1827.0674;2999.2366;1858.1404;2998.4603;1860.2058;2991.4977;1854.0648;2994.8063;1853.5602
6120080.0;2999.4955;1856.0966;2997.6133;1857.4845;2994.1038;1855.6577;3013.5568;1827.1024;2999.2554;1858.1404;2998.4839;1860.2426;2991.4977;1854.0639;2994.893;1853.6112
6120100.0;2999.4638;1856.0883;2996.9842;1857.3894;2994.0806;1855.692;3013.5375;1827.1383;2999.2678;1858.1404;2998.5026;1860.2924;2991.4977;1854.0637;2994.998;1853.6396
6120120.0;2999.4315;1856.086;2996.3726;1857.3963;2994.0522;1855.7195;3013.5117;1827.1691;2999.2758;1858.1404;2998.5142;1860.3526;2991.4977;1854.0637;2995.113;1853.6493
6120140.0;2999.3982;1856.0883;2995.7969;1857.5125;2994.0219;1855.7435;3013.4823;1827.1949;2999.2838;1858.1404;2998.5201;1860.4159;2991.4977;1854.0637;2995.2281;1853.6367
6120160.0;2999.3613;1856.0966;2995.2707;1857.7287;2993.9914;1855.7709;3013.452;1827.2206;2999.2961;1858.1404;2998.5231;1860.4756;2991.4977;1854.0639;2995.3396;1853.5949
6120180.0;2999.318;1856.1138;2994.8062;1858.0198;2993.9605;1855.8052;3013.4217;1827.2515;2999.3149;1858.1404;2998.526;1860.5299;2991.4977;1854.0648;2995.4538;1853.5192
6120200.0;2999.2678;1856.1414;2994.4147;1858.3476;2993.9298;1855.8426;3013.3922;1827.2875;2999.3385;1858.1404;2998.5319;1860.5815;2991.4977;1854.0678;2995.5824;1853.4155
6120220.0;2999.2132;1856.1762;2994.1012;1858.668;2993.9008;1855.8753;3013.3657;1827.3234;2999.3621;1858.1402;2998.5436;1860.6325;2991.4977;1854.0755;2995.7339;1853.3001
6120240.0;2999.1592;1856.211;2993.8601;1858.9393;2993.8735;1855.8977;3013.3441;1827.354;2999.3807;1858.1391;2998.5622;1860.6829;2991.4977;1854.091;2995.9079;1853.1914
6120260.0;2999.111;1856.2386;2993.6777;1859.1306;2993.8461;1855.9097;3013.3266;1827.3789;2999.3924;1858.1354;2998.5858;1860.7314;2991.4977;1854.1158;2996.097;1853.0982
6120280.0;2999.0729;1856.2558;2993.5388;1859.2265;2993.8169;1855.9147;3013.3091;1827.4031;2999.3982;1858.126;2998.6094;1860.7781;2991.4977;1854.1471;2996.2937;1853.0185
6120300.0;2999.0454;1856.2645;2993.435;1859.2294;2993.7863;1855.9164;3013.2882;1827.4322;2999.4003;1858.1071;2998.6282;1860.8225;2991.4977;1854.1785;2996.4954;1852.9446
6120320.0;2999.0249;1856.269;2993.3651;1859.1571;2993.755;1855.9168;3013.264;1827.4679;2999.4003;1858.0768;2998.6405;1860.862;2991.4977;1854.2033;2996.7041;1852.8676
6120340.0;2999.0045;1856.2736;2993.3295;1859.038;2993.7223;1855.9168;3013.2402;1827.5079;2999.3982;1858.0383;2998.6485;1860.894;2991.4977;1854.2188;2996.9212;1852.7805
6120360.0;2998.9776;1856.2834;2993.3233;1858.9047;2993.6865;1855.9168;3013.2216;1827.55;2999.3924;1857.9989;2998.6565;1860.9199;2991.4977;1854.2264;2997.1415;1852.676
6120380.0;2998.941;1856.3034;2993.3343;1858.7857;2993.6469;1855.9168;3013.2099;1827.593;2999.3807;1857.9653;2998.6689;1860.9459;2991.4977;1854.2294;2997.3497;1852.5445
6120400.0;2998.8963;1856.3368;2993.348;1858.696;2993.6039;1855.9168;3013.2042;1827.6357;2999.3621;1857.9379;2998.6877;1860.9776;2991.4975;1854.2303;2997.5225;1852.3798
6120420.0;2998.8484;1856.3826;2993.3526;1858.6325;2993.5591;1855.9168;3013.2019;1827.6747;2999.3385;1857.9111;2998.7112;1861.0165;2991.4968;1854.2305;2997.6382;1852.1898
6120440.0;2998.8013;1856.4348;2993.3418;1858.5794;2993.5168;1855.9168;3013.2012;1827.7068;2999.3149;1857.879;2998.7348;1861.0592;2991.4946;1854.2307;2997.6918;1851.9988
6120460.0;2998.7576;1856.4841;2993.3147;1858.5204;2993.484;1855.9168;3013.2011;1827.7335;2999.2963;1857.8401;2998.7535;1861.1022;2991.4888;1854.2317;2997.7041;1851.8323
6120480.0;2998.7178;1856.5207;2993.2745;1858.4488;2993.4667;1855.9168;3013.2011;1827.7612;2999.2846;1857.7973;2998.7651;1861.1442;2991.4772;1854.2351;2997.7117;1851.6962
6120500.0;2998.682;1856.5373;2993.2269;1858.3659;2993.4658;1855.9168;3013.2011;1827.7958;2999.2789;1857.7539;2998.771;1861.1843;2991.4585;1854.2436;2997.746;1851.5782
6120520.0;2998.6493;1856.5337;2993.1779;1858.2756;2993.4754;1855.9168;3013.2011;1827.8385;2999.2766;1857.7102;2998.774;1861.22;2991.4349;1854.2608;2997.8183;1851.4686
6120540.0;2998.6183;1856.5172;2993.1319;1858.1805;2993.4876;1855.9168;3013.2011;1827.8855;2999.2759;1857.6654;2998.7769;1861.2491;2991.4114;1854.2883;2997.9199;1851.373
6120560.0;2998.5887;1856.4984;2993.0929;1858.079;2993.4968;1855.9168;3013.2011;1827.933;2999.2758;1857.6187;2998.7828;1861.2733;2991.3927;1854.3234;2998.0327;1851.3054
6120580.0;2998.5622;1856.4845;2993.0706;1857.9664;2993.5012;1855.9168;3013.2011;1827.9795;2999.2758;1857.5704;2998.7945;1861.2982;2991.3811;1854.3592;2998.1392;1851.2698
6120600.0;2998.5406;1856.4772;2993.0839;1857.833;2993.5012;1855.9168;3013.2011;1828.0239;2999.2758;1857.5219;2998.8131;1861.3287;2991.3753;1854.3901;2998.2298;1851.256
6120620.0;2998.5231;1856.4751;2993.1576;1857.6651;2993.4968;1855.9168;3013.2011;1828.0634;2999.2758;1857.4761;2998.8367;1861.3645;2991.373;1854.4158;2998.3041;1851.2507
6120640.0;2998.5056;1856.4774;2993.3112;1857.4513;2993.4875;1855.9168;3013.2012;1828.0954;2999.2758;1857.4368;2998.8603;1861.3995;2991.3724;1854.4416;2998.3674;1851.2502
6120660.0;2998.4847;1856.4857;2993.5527;1857.191;2993.4746;1855.9168;3013.2019;1828.1214;2999.2758;1857.4041;2998.8789;1861.427;2991.3722;1854.4724;2998.4231;1851.2611
6120680.0;2998.4605;1856.503;2993.8764;1856.8993;2993.4626;1855.917;3013.2042;1828.1471;2999.2758;1857.3727;2998.8906;1861.4443;2991.3721;1854.5085;2998.4687;1851.2908
6120700.0;2998.4368;1856.5305;2994.2674;1856.6003;2993.4569;1855.9179;3013.2099;1828.178;2999.2758;1857.3364;2998.8963;1861.4528;2991.3714;1854.5446;2998.496;1851.3382
6120720.0;2998.4182;1856.5653;2994.7021;1856.3139;2993.4596;1855.9209;3013.2216;1828.2138;2999.2758;1857.2931;2998.8986;1861.4561;2991.3691;1854.5758;2998.4979;1851.393
6120740.0;2998.4073;1856.6002;2995.1501;1856.0466;2993.4658;1855.9285;3013.2402;1828.2489;2999.2758;1857.2459;2998.8993;1861.4573;2991.3634;1854.6024;2998.4767;1851.4427
6120760.0;2998.4038;1856.6277;2995.5734;1855.7969;2993.467;1855.944;3013.264;1828.2764;2999.2758;1857.1982;2998.8994;1861.4587;2991.3517;1854.6299;2998.4476;1851.478
6120780.0;2998.4073;1856.6449;2995.9286;1855.5641;2993.4578;1855.9692;3013.2882;1828.2936;2999.2758;1857.1507;2998.8994;1861.4623;2991.3331;1854.6635;2998.4337;1851.4953
6120800.0;2998.4182;1856.6534;2996.1758;1855.3533;2993.4395;1856.0022;3013.3091;1828.3021;2999.2758;1857.1032;2998.8994;1861.4717;2991.3096;1854.703;2998.4558;1851.4964
6120820.0;2998.4368;1856.6568;2996.2983;1855.1748;2993.4192;1856.039;3013.3266;1828.3055;2999.2758;1857.0562;2998.8994;1861.4904;2991.2867;1854.7426;2998.5232;1851.4873
6120840.0;2998.4603;1856.6578;2996.3204;1855.037;2993.4046;1856.0776;3013.344;1828.3065;2999.2758;1857.0103;2998.8994;1861.5196;2991.2703;1854.7762;2998.6325;1851.4728
6120860.0;2998.4839;1856.658;2996.2969;1854.9406;2993.4012;1856.121;3013.3649;1828.3067;2999.2758;1856.9653;2998.8994;1861.5542;2991.2644;1854.8036;2998.7694;1851.4532
6120880.0;2998.5027;1856.6582;2996.2762;1854.8742;2993.4106;1856.1746;3013.3891;1828.3069;2999.2758;1856.9218;2998.8994;1861.5832;2991.2703;1854.8302;2998.9154;1851.4256
6120900.0;2998.5151;1856.6591;2996.272;1854.8197;2993.4305;1856.2392;3013.4129;1828.3078;2999.2758;1856.8827;2998.8993;1861.5945;2991.2867;1854.8614;2999.0572;1851.3913
6120920.0;2998.5229;1856.6621;2996.2673;1854.7639;2993.4549;1856.3089;3013.4315;1828.3108;2999.2758;1856.8511;2998.8986;1861.5832;2991.3098;1854.8974;2999.1955;1851.3666
6120940.0;2998.5302;1856.6697;2996.241;1854.7068;2993.4768;1856.3733;3013.4432;1828.3184;2999.2758;1856.8261;2998.8963;1861.5542;2991.3339;1854.9324;2999.347;1851.3883
6120960.0;2998.5403;1856.6852;2996.1839;1854.6567;2993.4922;1856.4245;3013.4489;1828.3339;2999.2758;1856.802;2998.8906;1861.5196;2991.3548;1854.9602;2999.5383;1851.5046
6120980.0;2998.5534;1856.71;2996.0985;1854.618;2993.501;1856.4627;3013.4512;1828.3587;2999.2758;1856.7739;2998.8789;1861.4904;2991.3722;1854.9783;2999.7957;1851.761
6121000.0;2998.5653;1856.7414;2995.9907;1854.5844;2993.5066;1856.495;3013.4519;1828.3901;2999.2758;1856.7414;2998.8603;1861.4717;2991.3896;1854.9898;3000.1391;1852.1864
6121020.0;2998.5702;1856.7727;2995.8683;1854.5432;2993.5135;1856.5294;3013.452;1828.4214;2999.2758;1856.7088;2998.8367;1861.4623;2991.4105;1855.0008;3000.5807;1852.7887
6121040.0;2998.5653;1856.7975;2995.7396;1854.4859;2993.5254;1856.569;3013.452;1828.4462;2999.2758;1856.6807;2998.8131;1861.4587;2991.4348;1855.0173;3001.1144;1853.547
6121060.0;2998.5534;1856.813;2995.6123;1854.4158;2993.5441;1856.6119;3013.452;1828.4617;2999.2758;1856.6567;2998.7945;1861.4575;2991.4585;1855.0423;3001.7003;1854.3973
6121080.0;2998.5403;1856.8207;2995.4898;1854.347;2993.5677;1856.6552;3013.452;1828.4694;2999.2758;1856.6318;2998.7828;1861.4573;2991.4772;1855.0736;3002.2644;1855.2361
6121100.0;2998.5302;1856.8236;2995.3702;1854.2951;2993.5912;1856.6982;3013.452;1828.4724;2999.2758;1856.6013;2998.777;1861.4573;2991.4888;1855.105;3002.7274;1855.9614
6121120.0;2998.5228;1856.8244;2995.2484;1854.2707;2993.6099;1856.7414;3013.452;1828.4733;2999.2758;1856.5655;2998.7747;1861.4571;2991.4946;1855.1296;3003.0415;1856.5243
6121140.0;2998.5142;1856.8236;2995.1198;1854.2777;2993.6215;1856.7845;3013.452;1828.4735;2999.2758;1856.5305;2998.7733;1861.4561;2991.4968;1855.1442;3003.2069;1856.9436
6121160.0;2998.4996;1856.8207;2994.9828;1854.3164;2993.6273;1856.8278;3013.4519;1828.4737;2999.2758;1856.503;2998.7709;1861.4528;2991.4975;1855.1489;3003.2571;1857.2742
6121180.0;2998.4751;1856.813;2994.8406;1854.3815;2993.6295;1856.8721;3013.4512;1828.4747;2999.2758;1856.4857;2998.7651;1861.4443;2991.4977;1855.1442;3003.2366;1857.5614
6121200.0;2998.4397;1856.7975;2994.7024;1854.4606;2993.6302;1856.9179;3013.4489;1828.478;2999.2758;1856.477;2998.7535;1861.427;2991.4984;1855.1294;3003.1854;1857.8207
6121220.0;2998.3968;1856.7727;2994.5807;1854.5395;2993.6304;1856.9642;3013.4432;1828.4865;2999.2758;1856.4726;2998.7348;1861.3995;2991.5018;1855.1038;3003.1304;1858.0462
6121240.0;2998.3523;1856.7414;2994.4852;1854.6107;2993.6304;1857.0101;3013.4315;1828.5037;2999.2756;1856.4679;2998.7112;1861.3645;2991.5144;1855.0691;3003.0845;1858.2266
6121260.0;2998.3113;1856.71;2994.4187;1854.6756;2993.6304;1857.0562;3013.4129;1828.5313;2999.2749;1856.4583;2998.6877;1861.3287;2991.5501;1855.0292;3003.0509;1858.3563
6121280.0;2998.2749;1856.6852;2994.3769;1854.7387;2993.6304;1857.1034;3013.3891;1828.5663;2999.2727;1856.4394;2998.6689;1861.2982;2991.6323;1854.9874;3003.0299;1858.438
6121300.0;2998.2414;1856.6695;2994.3518;1854.8022;2993.6304;1857.1519;3013.3649;1828.6023;2999.2669;1856.4091;2998.6565;1861.2733;2991.7901;1854.9454;3003.0231;1858.4823
6121320.0;2998.2087;1856.6608;2994.334;1854.8665;2993.6307;1857.2023;3013.344;1828.6335;2999.2553;1856.3708;2998.6485;1861.2493;2992.0481;1854.9066;3003.0313;1858.5033
6121340.0;2998.1768;1856.6547;2994.3152;1854.933;2993.632;1857.2564;3013.3266;1828.6601;2999.2366;1856.3324;2998.6405;1861.2212;2992.4145;1854.8788;3003.0529;1858.5149
6121360.0;2998.1481;1856.6463;2994.2899;1855.0052;2993.6367;1857.3133;3013.3091;1828.6875;2999.2131;1856.3021;2998.6282;1861.1886;2992.874;1854.8717;3003.083;1858.5277
6121380.0;2998.1261;1856.632;2994.2549;1855.0871;2993.6489;1857.3636;3013.2882;1828.7211;2999.1895;1856.2832;2998.6094;1861.1561;2993.3886;1854.8907;3003.1167;1858.5484
6121400.0;2998.1153;1856.612;2994.2074;1855.1804;2993.6744;1857.3902;3013.264;1828.7607;2999.1705;1856.2734;2998.5858;1861.1275;2993.9049;1854.9309;3003.1513;1858.5777
6121420.0;2998.1197;1856.5911;2994.1454;1855.2815;2993.7175;1857.3774;3013.2402;1828.8002;2999.1578;1856.2682;2998.5622;1861.1019;2994.3685;1854.9748;3003.1885;1858.611
6121440.0;2998.1424;1856.5753;2994.072;1855.3843;2993.7763;1857.3223;3013.2216;1828.8338;2999.1486;1856.262;2998.5436;1861.0716;2994.7397;1854.9988;3003.233;1858.6404
6121460.0;2998.1875;1856.5653;2993.9964;1855.4827;2993.8421;1857.2372;3013.2099;1828.8613;2999.1383;1856.2498;2998.5319;1861.0272;2995.0059;1854.984;3003.2895;1858.661
6121480.0;2998.2625;1856.5554;2993.9304;1855.5728;2993.9033;1857.1406;3013.204;1828.8879;2999.1224;1856.2273;2998.5261;1860.9635;2995.1809;1854.9278;3003.3592;1858.6735
6121500.0;2998.3751;1856.5394;2993.8807;1855.653;2993.9513;1857.0458;3013.2011;1828.9191;2999.1001;1856.1947;2998.5239;1860.8824;2995.2913;1854.8453;3003.4397;1858.683
6121520.0;2998.5239;1856.5173;2993.8454;1855.7233;2993.9849;1856.9563;3013.1982;1828.9552;2999.0751;1856.1577;2998.5232;1860.7922;2995.3641;1854.7596;3003.5247;1858.6965
6121540.0;2998.694;1856.4936;2993.8162;1855.7843;2994.0091;1856.8701;3013.1923;1828.9912;2999.053;1856.1249;2998.5231;1860.7031;2995.42;1854.6898;3003.6067;1858.7193
6121560.0;2998.8617;1856.4697;2993.7847;1855.8351;2994.0315;1856.785;3013.1806;1829.0217;2999.0378;1856.1015;2998.5231;1860.6229;2995.4714;1854.6433;3003.6794;1858.7524
6121580.0;2999.0085;1856.4415;2993.7463;1855.8732;2994.0561;1856.7013;3013.1619;1829.0466;2999.0296;1856.0865;2998.5231;1860.5543;2995.5216;1854.6179;3003.7379;1858.7912
6121600.0;2999.1325;1856.4021;2993.6978;1855.8977;2994.0821;1856.6203;3013.1384;1829.0708;2999.0262;1856.0738;2998.5231;1860.4951;2995.5667;1854.6065;3003.7781;1858.8293
6121620.0;2999.2471;1856.3476;2993.636;1855.9116;2994.1052;1856.543;3013.1148;1829.0999;2999.0251;1856.0567;2998.5231;1860.4422;2995.6007;1854.6025;3003.7962;1858.865
6121640.0;2999.3686;1856.278;2993.5564;1855.9211;2994.1227;1856.4679;3013.0961;1829.1356;2999.0249;1856.0315;2998.5231;1860.3938;2995.6217;1854.6013;3003.7901;1858.9017
6121660.0;2999.5046;1856.1962;2993.4547;1855.9335;2994.1356;1856.3911;3013.0845;1829.1757;2999.0249;1856.0002;2998.5231;1860.349;2995.6319;1854.6011;3003.7601;1858.9422
6121680.0;2999.6489;1856.1067;2993.3303;1855.9541;2994.1457;1856.31;3013.0787;1829.2177;2999.0249;1855.9688;2998.5231;1860.3065;2995.6353;1854.6011;3003.7085;1858.9827
6121700.0;2999.7913;1856.0151;2993.1892;1855.9835;2994.1526;1856.2252;3013.0765;1829.2607;2999.0249;1855.944;2998.5231;1860.2664;2995.6343;1854.6011;3003.6407;1859.0131
6121720.0;2999.9269;1855.9268;2993.0447;1856.0168;2994.1525;1856.1413;3013.0758;1829.3035;2999.0249;1855.9285;2998.5231;1860.2308;2995.6288;1854.6011;3003.5661;1859.023
6121740.0;3000.058;1855.8456;2992.9116;1856.0462;2994.1411;1856.064;3013.0756;1829.3424;2999.0249;1855.9206;2998.5231;1860.2016;2995.617;1854.6011;3003.4953;1859.0061
6121760.0;3000.1864;1855.7728;2992.7941;1856.0668;2994.1179;1855.9978;3013.0756;1829.3745;2999.0249;1855.9166;2998.5231;1860.1774;2995.5977;1854.6011;3003.4347;1858.9622
6121780.0;3000.3075;1855.7084;2992.6814;1856.0797;2994.0854;1855.9421;3013.0756;1829.4013;2999.0249;1855.9124;2998.5231;1860.1525;2995.5718;1854.6011;3003.3841;1858.8964
6121800.0;3000.4134;1855.653;2992.5569;1856.091;2994.0471;1855.8924;3013.0758;1829.4287;2999.0249;1855.9037;2998.5231;1860.122;2995.5425;1854.6011;3003.3389;1858.8178
6121820.0;3000.4982;1855.6087;2992.4147;1856.1104;2994.0065;1855.8423;3013.0765;1829.4623;2999.0249;1855.8865;2998.5231;1860.0863;2995.512;1854.6011;3003.2938;1858.7374
6121840.0;3000.5615;1855.5777;2992.2671;1856.1484;2993.9647;1855.7879;3013.0787;1829.5017;2999.0249;1855.8589;2998.5231;1860.0512;2995.481;1854.6011;3003.2452;1858.667
6121860.0;3000.6056;1855.5594;2992.1348;1856.2122;2993.9217;1855.7296;3013.0845;1829.5402;2999.0249;1855.8241;2998.5232;1860.0235;2995.4493;1854.6011;3003.1915;1858.6187
6121880.0;3000.6347;1855.5507;2992.0307;1856.3017;2993.8765;1855.6686;3013.0961;1829.5707;2999.0249;1855.7893;2998.5239;1860.0051;2995.417;1854.6011;3003.1339;1858.6025
6121900.0;3000.6549;1855.5474;2991.9508;1856.4083;2993.8266;1855.6064;3013.1148;1829.5907;2999.0247;1855.7617;2998.5261;1859.993;2995.3836;1854.6009;3003.0759;1858.6237
6121920.0;3000.673;1855.5461;2991.8814;1856.5199;2993.7695;1855.5438;3013.1384;1829.6033;2999.024;1855.7445;2998.5319;1859.9803;2995.3467;1854.5999;3003.0228;1858.6803
6121940.0;3000.6941;1855.5448;2991.811;1856.6246;2993.7054;1855.4828;3013.1619;1829.6155;2999.0218;1855.736;2998.5436;1859.9603;2995.3035;1854.5966;3002.9799;1858.7621
6121960.0;3000.7184;1855.5412;2991.7391;1856.7138;2993.6374;1855.4264;3013.1806;1829.6338;2999.016;1855.7327;2998.5622;1859.9298;2995.253;1854.5881;3002.9516;1858.8541
6121980.0;3000.7421;1855.5318;2991.6716;1856.7843;2993.5703;1855.377;3013.1923;1829.6616;2999.0044;1855.7317;2998.5858;1859.8915;2995.1972;1854.5708;3002.9397;1858.9399
6122000.0;3000.7604;1855.5124;2991.6164;1856.8392;2993.506;1855.3334;3013.198;1829.6964;2998.9857;1855.7315;2998.6094;1859.8532;2995.1391;1854.5433;3002.942;1859.0093
6122020.0;3000.7711;1855.4801;2991.5815;1856.8816;2993.4432;1855.2923;3013.2003;1829.7313;2998.9621;1855.7315;2998.6282;1859.8227;2995.0805;1854.5083;3002.9509;1859.0643
6122040.0;3000.7742;1855.4349;2991.5729;1856.9079;2993.3807;1855.2519;3013.2011;1829.759;2998.9386;1855.7315;2998.6405;1859.8027;2995.0214;1854.4724;3002.9552;1859.1182
6122060.0;3000.7706;1855.3783;2991.5925;1856.907;2993.3202;1855.2153;3013.2019;1829.7773;2998.9198;1855.7315;2998.6485;1859.79;2994.9603;1854.4416;3002.9434;1859.1848
6122080.0;3000.762;1855.3093;2991.6329;1856.8702;2993.2638;1855.1873;3013.2042;1829.7891;2998.9074;1855.7315;2998.6565;1859.7779;2994.8968;1854.4158;3002.9102;1859.2704
6122100.0;3000.7523;1855.225;2991.6787;1856.7979;2993.211;1855.1701;3013.2099;1829.8009;2998.8993;1855.7315;2998.6689;1859.7595;2994.8327;1854.3899;3002.859;1859.3713
6122120.0;3000.7482;1855.1263;2991.7153;1856.6997;2993.1583;1855.1616;3013.2216;1829.8192;2998.8906;1855.7315;2998.6877;1859.7318;2994.7715;1854.3581;3002.8;1859.4782
6122140.0;3000.7554;1855.0238;2991.7366;1856.5868;2993.1015;1855.1583;3013.2402;1829.8469;2998.8757;1855.7315;2998.7112;1859.6967;2994.7157;1854.3193;3002.7472;1859.5801
6122160.0;3000.7755;1854.9341;2991.7493;1856.4682;2993.0377;1855.1572;3013.2638;1829.8819;2998.8498;1855.7315;2998.7348;1859.6609;2994.664;1854.2766;3002.7113;1859.6668
6122180.0;3000.8046;1854.8695;2991.7675;1856.3504;2992.9674;1855.157;3013.2874;1829.9177;2998.81;1855.7315;2998.7535;1859.63;2994.6103;1854.2335;3002.6985;1859.7338
6122200.0;3000.8365;1854.8318;2991.8036;1856.2374;2992.8948;1855.157;3013.3061;1829.9482;2998.7563;1855.7315;2998.7651;1859.6043;2994.5452;1854.1915;3002.7113;1859.7873
6122220.0;3000.8647;1854.814;2991.8622;1856.1297;2992.8264;1855.157;3013.3177;1829.9731;2998.6907;1855.7317;2998.7709;1859.5786;2994.4611;1854.1517;3002.7446;1859.8455
6122240.0;3000.8853;1854.8071;2991.9394;1856.0262;2992.7668;1855.157;3013.3235;1829.9971;2998.6182;1855.7327;2998.7731;1859.5477;2994.3549;1854.117;3002.7866;1859.9251
6122260.0;3000.8977;1854.804;2992.0272;1855.929;2992.7155;1855.157;3013.3257;1830.0252;2998.5466;1855.736;2998.7738;1859.5118;2994.2276;1854.0914;3002.833;1860.0196
6122280.0;3000.9036;1854.8;2992.1182;1855.843;2992.669;1855.1574;3013.3264;1830.0578;2998.4856;1855.7445;2998.774;1859.4768;2994.0817;1854.0766;3002.9123;1860.0855
6122300.0;3000.9058;1854.7906;2992.21;1855.7709;2992.6236;1855.1591;3013.3266;1830.0904;2998.4417;1855.7617;2998.774;1859.4493;2993.9203;1854.0719;3003.0903;1860.0563
6122320.0;3000.9065;1854.7716;2992.3043;1855.7076;2992.5765;1855.1641;3013.3264;1830.1185;2998.4153;1855.7893;2998.774;1859.432;2993.7478;1854.0766;3003.4367;1859.8792
