Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
4011720.0;3003.1021;1853.3498;2998.774;1854.6013;3005.1772;1850.1539;2998.2722;1854.8052;3004.632;1852.2107;2999.9902;1854.9903;3000.2825;1855.3423;3001.1967;1856.6119;3020.1402;1836.0316
4011740.0;3003.0785;1853.3343;2998.774;1854.6025;3005.1456;1850.1539;2998.2722;1854.805;3004.6528;1852.2107;3000.0111;1854.9903;3000.2802;1855.3423;3001.1781;1856.655;3020.1215;1836.0591
4011760.0;3003.0597;1853.3264;2998.774;1854.6061;3005.1155;1850.1539;2998.2722;1854.805;3004.6703;1852.2107;3000.0285;1854.9903;3000.2797;1855.3423;3001.1664;1856.697;3020.1099;1836.0763
4011780.0;3003.0474;1853.3224;2998.774;1854.6155;3005.0855;1850.1539;2998.2722;1854.805;3004.6877;1852.2107;3000.0461;1854.9904;3000.2802;1855.3423;3001.1607;1856.737;3020.1041;1836.0848
4011800.0;3003.0394;1853.3182;2998.774;1854.6344;3005.0551;1850.1539;2998.2722;1854.805;3004.7086;1852.2107;3000.0676;1854.9914;3000.2825;1855.3423;3001.1584;1856.7727;3020.1019;1836.0882
4011820.0;3003.0314;1853.3095;2998.774;1854.6647;3005.0232;1850.1539;2998.2722;1854.805;3004.7329;1852.2107;3000.0943;1854.9945;3000.2882;1855.3423;3001.1577;1856.8018;3020.1012;1836.0892
4011840.0;3003.0189;1853.2923;2998.774;1854.703;3004.9899;1850.1539;2998.2722;1854.805;3004.7566;1852.2107;3000.1245;1855.0032;3000.2999;1855.3423;3001.1576;1856.8261;3020.101;1836.0894
4011860.0;3002.9994;1853.2647;2998.774;1854.7413;3004.9562;1850.1539;2998.2722;1854.805;3004.7752;1852.2107;3000.1572;1855.022;3000.3186;1855.3423;3001.1574;1856.8509;3020.101;1836.0894
4011880.0;3002.9734;1853.2299;2998.774;1854.7716;3004.9234;1850.1539;2998.2723;1854.8047;3004.7869;1852.2107;3000.1939;1855.0553;3000.3421;1855.3423;3001.1567;1856.8815;3020.101;1836.0894
4011900.0;3002.9434;1853.1951;2998.774;1854.7906;3004.8917;1850.1539;2998.273;1854.8036;3004.7927;1852.2109;3000.2373;1855.1039;3000.3657;1855.3423;3001.1546;1856.9174;3020.101;1836.0896
4011920.0;3002.9109;1853.1673;2998.774;1854.8;3004.8617;1850.1539;2998.2752;1854.8;3004.7949;1852.2119;3000.2882;1855.1628;3000.3844;1855.3421;3001.1496;1856.9535;3020.101;1836.0905
4011940.0;3002.8748;1853.1491;2998.774;1854.8036;3004.835;1850.1539;2998.281;1854.7906;3004.7956;1852.2153;3000.3452;1855.2227;3000.396;1855.3411;3001.14;1856.9843;3020.101;1836.0935
4011960.0;3002.8336;1853.1372;2998.774;1854.8047;3004.8133;1850.1539;2998.2928;1854.7716;3004.7957;1852.2238;3000.4057;1855.2741;3000.4018;1855.3378;3001.1264;1857.0101;3020.101;1836.1011
4011980.0;3002.7885;1853.1254;2998.774;1854.805;3004.7957;1850.1539;2998.3121;1854.7413;3004.7957;1852.241;3000.4676;1855.313;3000.404;1855.3293;3001.1124;1857.0358;3020.101;1836.1166
4012000.0;3002.7432;1853.1072;2998.774;1854.805;3004.7783;1850.1539;2998.338;1854.703;3004.7957;1852.2685;3000.5295;1855.3425;3000.4047;1855.3121;3001.1024;1857.0667;3020.101;1836.1414
4012020.0;3002.7014;1853.0794;2998.774;1854.805;3004.7574;1850.1539;2998.3673;1854.6647;3004.7957;1852.3034;3000.59;1855.3709;3000.4049;1855.2845;3001.0979;1857.1025;3020.1012;1836.1728
4012040.0;3002.6632;1853.0444;2998.774;1854.805;3004.733;1850.1541;2998.3975;1854.6347;3004.7957;1852.3382;3000.6469;1855.4047;3000.4049;1855.2497;3001.097;1857.1375;3020.1019;1836.2041
4012060.0;3002.6247;1853.0084;2998.774;1854.805;3004.7086;1850.1552;2998.4271;1854.6168;3004.7957;1852.3657;3000.6979;1855.444;3000.405;1855.2149;3001.0979;1857.1651;3020.1041;1836.2289
4012080.0;3002.5815;1852.9772;2998.774;1854.805;3004.6877;1850.1589;2998.4542;1854.6111;3004.7957;1852.383;3000.7412;1855.4826;3000.4057;1855.1873;3001.1024;1857.1823;3020.1099;1836.2444
4012100.0;3002.5318;1852.9506;2998.774;1854.805;3004.6703;1850.1682;2998.4742;1854.6168;3004.7957;1852.3915;3000.7781;1855.5129;3000.4079;1855.1699;3001.1124;1857.1908;3020.1215;1836.2521
4012120.0;3002.476;1852.9232;2998.774;1854.805;3004.6528;1850.1872;2998.4819;1854.6349;3004.7957;1852.3948;3000.8115;1855.5318;3000.4137;1855.1605;3001.1264;1857.1941;3020.1402;1836.2551
4012140.0;3002.416;1852.8895;2998.774;1854.805;3004.632;1850.2175;2998.4751;1854.666;3004.7957;1852.396;3000.8439;1855.5412;3000.4254;1855.1542;3001.14;1857.1951;3020.1638;1836.256
4012160.0;3002.3535;1852.8502;2998.774;1854.805;3004.6075;1850.2558;2998.4574;1854.7076;3004.7957;1852.3971;3000.8764;1855.5448;3000.444;1855.1455;3001.1496;1857.1954;3020.1873;1836.2562
4012180.0;3002.2897;1852.8117;2998.774;1854.805;3004.5831;1850.2941;2998.4368;1854.7544;3004.7957;1852.4001;3000.9097;1855.5459;3000.4676;1855.1298;3001.1546;1857.1954;3020.2061;1836.2562
4012200.0;3002.2258;1852.7814;2998.774;1854.805;3004.5622;1850.3244;2998.421;1854.8019;3004.7957;1852.4078;3000.9466;1855.5462;3000.4912;1855.105;3001.1567;1857.1954;3020.2185;1836.2562
4012220.0;3002.1628;1852.7624;2998.774;1854.805;3004.5448;1850.3433;2998.4153;1854.8484;3004.7957;1852.4233;3000.9899;1855.5464;3000.5098;1855.0736;3001.1574;1857.1956;3020.2265;1836.2562
4012240.0;3002.1018;1852.7531;2998.774;1854.805;3004.5273;1850.3527;2998.4212;1854.8926;3004.7957;1852.4481;3001.0401;1855.5474;3000.5218;1855.0423;3001.1576;1857.1967;3020.2345;1836.2562
4012260.0;3002.0447;1852.7494;2998.774;1854.805;3004.5057;1850.3563;2998.4376;1854.9311;3004.7957;1852.4794;3001.0947;1855.5507;3000.5286;1855.0175;3001.1576;1857.2003;3020.2468;1836.2562
4012280.0;3001.9937;1852.7483;2998.774;1854.805;3004.4792;1850.3575;2998.4605;1854.9599;3004.7957;1852.5107;3001.1487;1855.5592;3000.5343;1855.002;3001.1576;1857.2097;3020.2656;1836.2562
4012300.0;3001.9503;1852.7481;2998.774;1854.805;3004.4497;1850.3577;2998.4839;1854.9783;3004.7959;1852.5357;3001.1969;1855.5764;3000.5431;1854.9943;3001.1576;1857.2287;3020.2892;1836.2562
4012320.0;3001.9135;1852.7481;2998.7741;1854.805;3004.4194;1850.3577;2998.5026;1854.9898;3004.7966;1852.5523;3001.235;1855.604;3000.5585;1854.9914;3001.1576;1857.259;3020.3128;1836.2562
4012340.0;3001.8808;1852.7481;2998.7748;1854.805;3004.3891;1850.3577;2998.5142;1855.0008;3004.7988;1852.5632;3001.2624;1855.6388;3000.5813;1854.9904;3001.1576;1857.2973;3020.3314;1836.2564
4012360.0;3001.8506;1852.7479;2998.777;1854.805;3004.3596;1850.3577;2998.5201;1855.0173;3004.8046;1852.5747;3001.2822;1855.6736;3000.6086;1854.9903;3001.1576;1857.3356;3020.3431;1836.2574
4012380.0;3001.824;1852.7469;2998.7828;1854.805;3004.3331;1850.3577;2998.5231;1855.0423;3004.8162;1852.5929;3001.3003;1855.7012;3000.6365;1854.9903;3001.1576;1857.3659;3020.3489;1836.2607
4012400.0;3001.8024;1852.7438;2998.7945;1854.805;3004.3116;1850.3577;2998.526;1855.0738;3004.8349;1852.6206;3001.3214;1855.7184;3000.6634;1854.9903;3001.1576;1857.3848;3020.3511;1836.2692
4012420.0;3001.7848;1852.7363;2998.8131;1854.805;3004.2939;1850.3577;2998.5319;1855.1062;3004.8585;1852.6554;3001.3458;1855.7269;3000.6901;1854.9903;3001.1576;1857.3942;3020.3518;1836.2864
4012440.0;3001.7674;1852.7224;2998.8367;1854.8047;3004.275;1850.3577;2998.5436;1855.1343;3004.882;1852.6903;3001.3702;1855.7302;3000.7171;1854.9903;3001.1576;1857.3978;3020.3519;1836.314
4012460.0;3001.7465;1852.7033;2998.8603;1854.8036;3004.249;1850.3577;2998.5622;1855.1583;3004.9007;1852.7178;3001.3914;1855.7313;3000.7418;1854.9903;3001.1576;1857.399;3020.3519;1836.3488
4012480.0;3001.7223;1852.6857;2998.8791;1854.8002;3004.2118;1850.3575;2998.5858;1855.1832;3004.9123;1852.735;3001.4094;1855.7315;3000.7607;1854.9903;3001.1576;1857.3992;3020.3519;1836.3836
4012500.0;3001.6985;1852.6784;2998.8914;1854.7919;3004.1635;1850.3563;2998.6094;1855.2138;3004.9181;1852.7436;3001.428;1855.7317;3000.7724;1854.9903;3001.1576;1857.3992;3020.3519;1836.4112
4012520.0;3001.6799;1852.6857;2998.8994;1854.7764;3004.1067;1850.3527;2998.628;1855.2497;3004.9203;1852.7469;3001.4507;1855.7327;3000.778;1854.9903;3001.1576;1857.3992;3020.3519;1836.4284
4012540.0;3001.6682;1852.7033;2998.9074;1854.7544;3004.0452;1850.3433;2998.6397;1855.2859;3004.921;1852.7479;3001.4773;1855.736;3000.7796;1854.9903;3001.1576;1857.3992;3020.3519;1836.4369
4012560.0;3001.6626;1852.7226;2998.9198;1854.7313;3003.9819;1850.3244;2998.6456;1855.317;3004.9212;1852.7481;3001.5034;1855.7445;3000.778;1854.9903;3001.1576;1857.3992;3020.3519;1836.4402
4012580.0;3001.661;1852.7376;2998.9386;1854.714;3003.9184;1850.2941;2998.6485;1855.3436;3004.9212;1852.7481;3001.5239;1855.7617;3000.7724;1854.9903;3001.1576;1857.3992;3020.3519;1836.4413
4012600.0;3001.6626;1852.7488;2998.9621;1854.703;3003.8553;1850.2558;2998.6513;1855.3711;3004.9212;1852.7481;3001.5368;1855.7893;3000.7607;1854.9903;3001.1576;1857.3992;3020.3519;1836.4415
4012620.0;3001.6682;1852.7612;2998.9857;1854.6921;3003.793;1850.2175;2998.6565;1855.4047;3004.9213;1852.7481;3001.5431;1855.8241;3000.7421;1854.9903;3001.1576;1857.3992;3020.3519;1836.4417
4012640.0;3001.6799;1852.7812;2999.0044;1854.6747;3003.7325;1850.1872;2998.6659;1855.444;3004.9221;1852.7481;3001.5456;1855.8589;3000.7185;1854.9903;3001.1576;1857.3992;3020.3519;1836.4428
4012660.0;3001.6985;1852.8117;2999.016;1854.6517;3003.6755;1850.1682;2998.6788;1855.4826;3004.9246;1852.7483;3001.5463;1855.8867;3000.6949;1854.9903;3001.1576;1857.3992;3020.3519;1836.4465
4012680.0;3001.7221;1852.8502;2999.0218;1854.6297;3003.6244;1850.1589;2998.6909;1855.5131;3004.9309;1852.7494;3001.5465;1855.9048;3000.6763;1854.9903;3001.1576;1857.3992;3020.3519;1836.4558
4012700.0;3001.7457;1852.8895;2999.024;1854.6141;3003.5804;1850.1552;2998.6965;1855.533;3004.9437;1852.7531;3001.5465;1855.9163;3000.6646;1854.9903;3001.1576;1857.3992;3020.3519;1836.4748
4012720.0;3001.7643;1852.9232;2999.0247;1854.6059;3003.5416;1850.1541;2998.6938;1855.5457;3004.9642;1852.7624;3001.5465;1855.9273;3000.6588;1854.9903;3001.1576;1857.3992;3020.3519;1836.5051
4012740.0;3001.776;1852.9506;2999.0249;1854.6025;3003.5038;1850.1539;2998.6877;1855.5579;3004.9902;1852.7814;3001.5465;1855.9438;3000.6566;1854.9903;3001.1576;1857.3992;3020.3519;1836.5434
4012760.0;3001.7818;1852.9772;2999.0249;1854.6013;3003.4631;1850.1539;2998.6866;1855.5762;3005.0161;1852.8117;3001.5465;1855.9688;3000.6559;1854.9903;3001.1576;1857.3992;3020.3519;1836.5817
4012780.0;3001.784;1853.0084;2999.0249;1854.6011;3003.4196;1850.1539;2998.6965;1855.604;3005.0365;1852.85;3001.5465;1856.0002;3000.6558;1854.9903;3001.1574;1857.3992;3020.3519;1836.612
4012800.0;3001.7847;1853.0446;2999.025;1854.6011;3003.3765;1850.1539;2998.7172;1855.639;3005.0485;1852.8883;3001.5465;1856.0315;3000.6558;1854.9903;3001.1567;1857.3992;3020.3519;1836.6309
4012820.0;3001.7848;1853.0806;2999.0257;1854.6011;3003.3372;1850.1539;2998.7445;1855.6749;3005.0524;1852.9186;3001.5465;1856.0561;3000.6558;1854.9903;3001.1545;1857.3992;3020.3519;1836.6403
4012840.0;3001.785;1853.1115;2999.0279;1854.6011;3003.3017;1850.1539;2998.7741;1855.7059;3005.0485;1852.9376;3001.5465;1856.0707;3000.6558;1854.9903;3001.1487;1857.3992;3020.3519;1836.644
4012860.0;3001.7857;1853.1372;2999.0337;1854.6011;3003.2677;1850.1539;2998.8043;1855.7326;3005.0365;1852.9469;3001.5465;1856.0754;3000.6558;1854.9903;3001.1371;1857.3992;3020.3519;1836.6451
4012880.0;3001.7879;1853.163;2999.0454;1854.6011;3003.2337;1850.1539;2998.8336;1855.7613;3005.0161;1852.9506;3001.5465;1856.0707;3000.6558;1854.9903;3001.1184;1857.3992;3020.3519;1836.6453
4012900.0;3001.7937;1853.1938;2999.064;1854.6011;3003.1998;1850.1539;2998.8594;1855.7998;3004.9902;1852.9517;3001.5463;1856.0563;3000.6558;1854.9903;3001.0949;1857.3992;3020.3521;1836.6453
4012920.0;3001.8053;1853.2297;2999.0876;1854.6011;3003.1669;1850.1539;2998.8788;1855.8512;3004.9642;1852.9519;3001.5456;1856.0326;3000.6558;1854.9903;3001.0713;1857.3992;3020.3528;1836.6453
4012940.0;3001.824;1853.2647;2999.1112;1854.6011;3003.1346;1850.1539;2998.8906;1855.911;3004.9437;1852.9519;3001.5431;1856.0042;3000.6558;1854.9903;3001.0526;1857.3992;3020.355;1836.6455
4012960.0;3001.8476;1853.2924;2999.1298;1854.6011;3003.1023;1850.1539;2998.8965;1855.9699;3004.9309;1852.9519;3001.5368;1855.9806;3000.6558;1854.9903;3001.041;1857.3992;3020.3608;1836.6465
4012980.0;3001.8711;1853.3106;2999.1415;1854.6011;3003.0698;1850.1539;2998.8994;1856.0184;3004.9244;1852.9521;3001.5238;1855.9713;3000.6558;1854.9903;3001.0352;1857.3992;3020.3724;1836.6498
4013000.0;3001.8898;1853.3221;2999.1472;1854.6011;3003.0365;1850.1539;2998.9024;1856.052;3004.9213;1852.9531;3001.5026;1855.9806;3000.6558;1854.9903;3001.033;1857.3992;3020.3911;1836.6583
4013020.0;3001.9015;1853.3331;2999.1495;1854.6011;3003.0002;1850.1539;2998.9083;1856.0718;3004.9183;1852.9565;3001.4744;1856.0041;3000.6558;1854.9903;3001.0323;1857.3992;3020.4147;1836.6756
4013040.0;3001.9072;1853.3496;2999.1502;1854.6011;3002.9591;1850.1539;2998.9199;1856.0838;3004.9123;1852.965;3001.4427;1856.0315;3000.6558;1854.9903;3001.0321;1857.3992;3020.4382;1836.7031
4013060.0;3001.9095;1853.3746;2999.1503;1854.6011;3002.9139;1850.1539;2998.9386;1856.0955;3004.9007;1852.9822;3001.4104;1856.0524;3000.6558;1854.9903;3001.0321;1857.3992;3020.4569;1836.7379
4013080.0;3001.9102;1853.4059;2999.1503;1854.6011;3002.8688;1850.1539;2998.9621;1856.1139;3004.882;1853.0098;3001.3782;1856.06;3000.6558;1854.9903;3001.0321;1857.3992;3020.4686;1836.7728
4013100.0;3001.9103;1853.4373;2999.1503;1854.6011;3002.8276;1850.1539;2998.9857;1856.1427;3004.8585;1853.0446;3001.3461;1856.0522;3000.6558;1854.9903;3001.032;1857.3992;3020.4745;1836.8001
4013120.0;3001.9103;1853.4621;2999.1503;1854.6013;3002.7915;1850.1539;2999.0044;1856.1812;3004.8349;1853.0794;3001.3143;1856.0304;3000.6558;1854.9903;3001.0313;1857.3992;3020.4774;1836.8163
4013140.0;3001.9103;1853.4776;2999.1503;1854.6025;3002.759;1850.1539;2999.016;1856.2254;3004.8162;1853.107;3001.2832;1856.0;3000.6558;1854.9903;3001.0291;1857.3992;3020.4803;1836.8215
4013160.0;3001.9103;1853.4852;2999.1505;1854.6061;3002.7288;1850.1539;2999.0218;1856.2719;3004.8046;1853.1242;3001.2527;1855.9688;3000.6559;1854.9903;3001.0233;1857.3992;3020.4862;1836.8163
4013180.0;3001.9103;1853.4882;2999.1512;1854.6155;3002.7022;1850.1539;2999.024;1856.3194;3004.7988;1853.1329;3001.2232;1855.944;3000.6566;1854.9903;3001.0116;1857.3992;3020.4979;1836.8001
4013200.0;3001.9104;1853.4893;2999.1534;1854.6344;3002.6806;1850.1539;2999.0249;1856.3662;3004.7966;1853.1372;3001.1967;1855.9285;3000.6588;1854.9903;3000.993;1857.3992;3020.5165;1836.7728
4013220.0;3001.9111;1853.4905;2999.1592;1854.6647;3002.663;1850.1539;2999.0257;1856.4078;3004.7959;1853.1416;3001.1751;1855.9206;3000.6646;1854.9903;3000.9694;1857.399;3020.5401;1836.7379
4013240.0;3001.9134;1853.4938;2999.1708;1854.7028;3002.6456;1850.1539;2999.0279;1856.4389;3004.7957;1853.1503;3001.1576;1855.9166;3000.6763;1854.9903;3000.9458;1857.3978;3020.5637;1836.7031
4013260.0;3001.9191;1853.5024;2999.1895;1854.74;3002.6247;1850.1539;2999.0337;1856.457;3004.7957;1853.1675;3001.1402;1855.9124;3000.6949;1854.9903;3000.9272;1857.3942;3020.5823;1836.6756
4013280.0;3001.9308;1853.5196;2999.2131;1854.7667;3002.6003;1850.1539;2999.0455;1856.4627;3004.7957;1853.1951;3001.1193;1855.9037;3000.7185;1854.9903;3000.9155;1857.3848;3020.594;1836.6583
4013300.0;3001.9494;1853.5471;2999.2366;1854.7762;3002.576;1850.1539;2999.0648;1856.457;3004.7957;1853.2299;3001.095;1855.8865;3000.7421;1854.9903;3000.9096;1857.3657;3020.5998;1836.6498
4013320.0;3001.973;1853.582;2999.2553;1854.7667;3002.5553;1850.1539;2999.0907;1856.4391;3004.7957;1853.2647;3001.0713;1855.8589;3000.7607;1854.9903;3000.9067;1857.3344;3020.602;1836.6465
4013340.0;3001.9966;1853.6168;2999.2669;1854.74;3002.5384;1850.1539;2999.12;1856.4091;3004.7957;1853.2923;3001.0526;1855.8241;3000.7727;1854.9903;3000.9037;1857.2927;3020.6027;1836.6455
4013360.0;3002.0153;1853.6443;2999.2727;1854.7028;3002.5222;1850.1537;2999.1505;1856.3706;3004.7957;1853.3095;3001.041;1855.7893;3000.7794;1854.9903;3000.8978;1857.2459;3020.6028;1836.6453
4013380.0;3002.0269;1853.6616;2999.2749;1854.6647;3002.5032;1850.1526;2999.1815;1856.3312;3004.7957;1853.318;3001.0352;1855.7617;3000.7843;1854.9903;3000.8862;1857.1984;3020.6028;1836.6453
4013400.0;3002.0327;1853.6701;2999.2756;1854.6344;3002.4812;1850.1493;2999.2131;1856.2976;3004.7957;1853.3213;3001.033;1855.7445;3000.7909;1854.9903;3000.8675;1857.1519;3020.6028;1836.6453
4013420.0;3002.0349;1853.6734;2999.2758;1854.6155;3002.4599;1850.1408;2999.2446;1856.2701;3004.7957;1853.3225;3001.0323;1855.7358;3000.8005;1854.9903;3000.8439;1857.1077;3020.6028;1836.6453
4013440.0;3002.0356;1853.6746;2999.2758;1854.6061;3002.443;1850.1236;2999.2756;1856.2436;3004.7957;1853.3236;3001.0321;1855.7315;3000.8111;1854.9903;3000.8204;1857.0692;3020.6028;1836.6453
4013460.0;3002.0358;1853.676;2999.2758;1854.6025;3002.4317;1850.096;2999.3061;1856.2124;3004.7957;1853.3266;3001.0321;1855.7271;3000.8181;1854.9903;3000.8019;1857.0404;3020.6028;1836.6453
4013480.0;3002.0358;1853.6796;2999.2758;1854.6013;3002.4242;1850.0612;2999.3356;1856.1764;3004.7957;1853.3343;3001.0321;1855.7184;3000.8189;1854.9903;3000.7909;1857.0219;3020.6028;1836.6453
4013500.0;3002.0358;1853.689;2999.2758;1854.6011;3002.4166;1850.0264;2999.3621;1856.1414;3004.7957;1853.3498;3001.0321;1855.7012;3000.8163;1854.9903;3000.7874;1857.0101;3020.6027;1836.6453
4013520.0;3002.0358;1853.7079;2999.2758;1854.6011;3002.4056;1849.9988;2999.3837;1856.1136;3004.7957;1853.3746;3001.0321;1855.6736;3000.8174;1854.9903;3000.7909;1856.9982;3020.602;1836.6453
4013540.0;3002.0358;1853.7382;2999.2758;1854.6011;3002.3913;1849.9816;2999.4012;1856.0955;3004.7957;1853.4059;3001.0321;1855.6386;3000.8278;1854.9903;3000.8019;1856.98;3020.5998;1836.6453
4013560.0;3002.0358;1853.7765;2999.2758;1854.6011;3002.3782;1849.9731;2999.4187;1856.084;3004.7957;1853.4373;3001.0321;1855.6026;3000.8467;1854.9903;3000.8204;1856.9522;3020.594;1836.6453
4013580.0;3002.0358;1853.8148;2999.2758;1854.6011;3002.3728;1849.9698;2999.4396;1856.073;3004.7957;1853.4621;3001.032;1855.5714;3000.8684;1854.9903;3000.8439;1856.9172;3020.5823;1836.6453
4013600.0;3002.0358;1853.8451;2999.2758;1854.6009;3002.3782;1849.9686;2999.464;1856.0565;3004.7957;1853.4776;3001.0313;1855.5449;3000.8863;1854.9903;3000.8675;1856.8815;3020.5637;1836.6453
4013620.0;3002.0358;1853.8641;2999.2758;1854.5999;3002.3913;1849.9675;2999.4884;1856.0315;3004.7957;1853.4852;3001.0291;1855.5174;3000.8978;1854.9903;3000.8862;1856.8509;3020.5401;1836.6453
4013640.0;3002.0358;1853.8734;2999.2758;1854.5966;3002.4055;1849.9645;2999.5093;1856.0002;3004.7957;1853.4882;3001.0233;1855.4838;3000.9036;1854.9903;3000.8978;1856.8261;3020.5165;1836.6453
4013660.0;3002.0358;1853.8771;2999.2758;1854.5881;3002.4158;1849.9568;2999.5267;1855.9688;3004.7957;1853.4891;3001.0116;1855.4442;3000.9058;1854.9903;3000.9036;1856.8018;3020.4979;1836.6453
4013680.0;3002.0356;1853.8782;2999.2758;1854.5708;3002.4214;1849.9413;2999.5442;1855.944;3004.7957;1853.4893;3000.993;1855.4047;3000.9065;1854.9903;3000.9058;1856.7727;3020.4862;1836.6453
4013700.0;3002.0349;1853.8784;2999.2758;1854.5433;3002.4237;1849.9165;2999.5658;1855.9285;3004.7957;1853.4893;3000.9694;1855.3711;3000.9067;1854.9903;3000.9065;1856.7368;3020.4805;1836.6453
4013720.0;3002.0327;1853.8784;2999.2759;1854.5085;3002.4245;1849.8852;2999.5925;1855.9209;3004.7957;1853.4893;3000.9458;1855.3436;3000.9067;1854.9903;3000.9067;1856.6956;3020.4782;1836.6453
4013740.0;3002.0269;1853.8784;2999.2766;1854.4736;3002.4247;1849.8538;2999.6227;1855.9179;3004.7957;1853.4893;3000.9273;1855.3169;3000.9067;1854.9903;3000.9067;1856.65;3020.4775;1836.6453
4013760.0;3002.0153;1853.8784;2999.2789;1854.4461;3002.4247;1849.829;2999.6552;1855.917;3004.7957;1853.4893;3000.9163;1855.2847;3000.9065;1854.9903;3000.9067;1856.5975;3020.4774;1836.6453
4013780.0;3001.9966;1853.8784;2999.2846;1854.4289;3002.4247;1849.8135;2999.6913;1855.9168;3004.7957;1853.4893;3000.9128;1855.2458;3000.9058;1854.9903;3000.9067;1856.5359;3020.4773;1836.6453
4013800.0;3001.973;1853.8784;2999.2963;1854.4206;3002.4247;1849.8059;2999.7324;1855.9166;3004.7957;1853.4893;3000.9163;1855.2031;3000.9036;1854.9903;3000.9067;1856.4668;3020.4766;1836.6453
4013820.0;3001.9494;1853.8784;2999.3149;1854.4183;3002.4247;1849.8029;2999.7776;1855.9155;3004.7957;1853.4893;3000.9273;1855.1601;3000.8978;1854.9903;3000.9067;1856.3967;3020.4743;1836.6453
4013840.0;3001.9308;1853.8784;2999.3386;1854.4206;3002.4247;1849.802;2999.8228;1855.9122;3004.7957;1853.4893;3000.9458;1855.118;3000.8862;1854.9903;3000.9067;1856.3324;3020.4686;1836.6453
4013860.0;3001.9191;1853.8784;2999.3629;1854.4289;3002.4247;1849.8018;2999.8639;1855.9037;3004.7957;1853.4893;3000.9694;1855.0782;3000.8675;1854.9903;3000.9065;1856.2762;3020.4569;1836.6453
4013880.0;3001.9134;1853.8786;2999.3838;1854.4461;3002.4248;1849.8018;2999.9;1855.8865;3004.7957;1853.4893;3000.993;1855.0435;3000.8439;1854.9903;3000.9058;1856.2255;3020.4382;1836.6453
4013900.0;3001.9111;1853.8797;2999.4012;1854.4736;3002.4254;1849.8018;2999.9325;1855.8589;3004.7957;1853.4893;3001.0118;1855.0175;3000.8204;1854.9903;3000.9036;1856.1773;3020.4147;1836.6453
4013920.0;3001.9104;1853.883;2999.4188;1854.5085;3002.4274;1849.8018;2999.9627;1855.8239;3004.7957;1853.4893;3001.0241;1855.0008;3000.8016;1854.9903;3000.8978;1856.131;3020.3911;1836.6453
4013940.0;3001.9103;1853.8915;2999.4404;1854.5433;3002.4326;1849.8018;2999.9893;1855.7881;3004.7959;1853.4895;3001.0321;1854.9898;3000.7892;1854.9903;3000.8862;1856.0866;3020.3724;1836.6453
4013960.0;3001.9103;1853.9087;2999.4669;1854.5708;3002.4431;1849.8018;3000.0109;1855.7572;3004.7966;1853.4905;3001.0401;1854.9783;3000.7812;1854.9903;3000.8675;1856.0433;3020.3608;1836.6453
4013980.0;3001.9103;1853.9363;2999.4964;1854.5881;3002.4599;1849.8018;3000.0285;1855.7315;3004.7988;1853.4938;3001.0525;1854.9602;3000.7732;1854.9903;3000.8439;1856.0002;3020.355;1836.6453
4014000.0;3001.9102;1853.9711;2999.5268;1854.5966;3002.4811;1849.8018;3000.0459;1855.7057;3004.8046;1853.5024;3001.0713;1854.9324;3000.7609;1854.9903;3000.8204;1855.957;3020.3528;1836.6453
