Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_L(m);Y_L(m)
2084360.0;2988.1233;1860.8678;2994.5086;1854.2033;2994.4426;1856.8248;3004.4194;1853.3747;2995.2406;1850.2657;2994.8147;1853.6996;2991.2569;1854.2566
2084380.0;2988.1311;1860.9622;2994.4782;1854.2188;2994.4597;1856.8248;3004.4192;1853.4364;2995.191;1850.233;2994.8476;1853.6288;2991.2779;1854.274
2084400.0;2988.1565;1861.0371;2994.4489;1854.2264;2994.4643;1856.8246;3004.4185;1853.5082;2995.1355;1850.2209;2994.8849;1853.5732;2991.2875;1854.3055
2084420.0;2988.2019;1861.0845;2994.4231;1854.2298;2994.4509;1856.8236;3004.4163;1853.588;2995.079;1850.233;2994.9222;1853.5335;2991.2794;1854.3433
2084440.0;2988.2654;1861.1019;2994.404;1854.2324;2994.419;1856.8207;3004.4105;1853.6699;2995.0246;1850.2655;2994.9557;1853.5084;2991.2512;1854.3793
2084460.0;2988.338;1861.0978;2994.3933;1854.2376;2994.3726;1856.813;3004.3989;1853.7473;2994.9696;1850.3097;2994.9823;1853.4945;2991.207;1854.4088
2084480.0;2988.4085;1861.0902;2994.3909;1854.2496;2994.317;1856.7973;3004.3802;1853.8173;2994.9064;1850.3594;2995.002;1853.485;2991.1549;1854.4312
2084500.0;2988.4691;1861.0992;2994.3968;1854.272;2994.2568;1856.7715;3004.3568;1853.8839;2994.8281;1850.4142;2995.0185;1853.4726;2991.1034;1854.4468
2084520.0;2988.5179;1861.1406;2994.4115;1854.3045;2994.1948;1856.7368;3004.3339;1853.9585;2994.7329;1850.4756;2995.0374;1853.4515;2991.059;1854.4544
2084540.0;2988.5553;1861.2217;2994.4341;1854.3404;2994.1322;1856.697;3004.3178;1854.0539;2994.6243;1850.5416;2995.0619;1853.4205;2991.0242;1854.4555
2084560.0;2988.5811;1861.3409;2994.4614;1854.3696;2994.0695;1856.655;3004.3132;1854.1736;2994.5084;1850.6051;2995.0918;1853.3818;2990.9975;1854.4573
2084580.0;2988.5943;1861.4901;2994.4893;1854.3826;2994.0067;1856.6119;3004.3239;1854.3067;2994.3919;1850.6574;2995.1254;1853.3388;2990.9742;1854.4693
2084600.0;2988.5946;1861.6574;2994.5163;1854.3744;2993.944;1856.5694;3004.3532;1854.4334;2994.2812;1850.6933;2995.1642;1853.2907;2990.9518;1854.495
2084620.0;2988.5828;1861.8304;2994.5438;1854.3442;2993.8813;1856.5316;3004.4041;1854.5373;2994.181;1850.7128;2995.2107;1853.2334;2990.9338;1854.5286
2084640.0;2988.5618;1861.999;2994.5728;1854.2955;2993.8186;1856.5029;3004.4771;1854.6126;2994.093;1850.719;2995.2649;1853.1636;2990.9266;1854.56
2084660.0;2988.5364;1862.1553;2994.6026;1854.2363;2993.7558;1856.4844;3004.5688;1854.6617;2994.0156;1850.714;2995.3227;1853.0816;2990.9335;1854.5821
2084680.0;2988.5121;1862.2959;2994.6308;1854.1774;2993.6931;1856.4724;3004.6719;1854.6909;2993.9437;1850.6976;2995.3802;1852.9902;2990.9504;1854.5941
2084700.0;2988.4899;1862.4214;2994.6547;1854.1288;2993.6304;1856.4609;3004.7772;1854.7115;2993.8708;1850.6692;2995.4386;1852.891;2990.9691;1854.5991
2084720.0;2988.4644;1862.5368;2994.6701;1854.0955;2993.5675;1856.4446;3004.8771;1854.7413;2993.7891;1850.6313;2995.503;1852.7828;2990.983;1854.6007
2084740.0;2988.4272;1862.6461;2994.6715;1854.0767;2993.5041;1856.4234;3004.9675;1854.7986;2993.691;1850.589;2995.5787;1852.6625;2990.9897;1854.6011
2084760.0;2988.3735;1862.7492;2994.6557;1854.068;2993.4393;1856.4041;3005.0497;1854.8929;2993.572;1850.5473;2995.6668;1852.5291;2990.9894;1854.6011
2084780.0;2988.3068;1862.8429;2994.626;1854.0648;2993.3715;1856.3961;3005.1275;1855.0206;2993.4355;1850.51;2995.7634;1852.3872;2990.9813;1854.6011
2084800.0;2988.2371;1862.9252;2994.5921;1854.0635;2993.2992;1856.4045;3005.2029;1855.1686;2993.2952;1850.4808;2995.8607;1852.2479;2990.963;1854.6011
2084820.0;2988.1735;1862.9994;2994.5659;1854.0617;2993.2229;1856.4257;3005.2717;1855.32;2993.1694;1850.4627;2995.9525;1852.1251;2990.9328;1854.6007
2084840.0;2988.12;1863.0726;2994.5573;1854.0567;2993.146;1856.453;3005.3229;1855.4587;2993.0714;1850.4549;2996.0378;1852.0283;2990.8928;1854.5991
2084860.0;2988.0759;1863.1534;2994.5705;1854.0447;2993.0726;1856.4845;3005.3429;1855.5754;2993.0043;1850.4522;2996.1221;1851.9586;2990.8497;1854.5937
2084880.0;2988.0405;1863.2496;2994.604;1854.0222;2993.0034;1856.5256;3005.3196;1855.6713;2992.9654;1850.4503;2996.2154;1851.9098;2990.8128;1854.58
2084900.0;2988.0147;1863.3627;2994.6507;1853.9896;2992.9353;1856.5824;3005.2451;1855.7585;2992.9563;1850.4485;2996.3259;1851.8739;2990.791;1854.5526
2084920.0;2987.9995;1863.4857;2994.7019;1853.9524;2992.8661;1856.653;3005.12;1855.8543;2992.9836;1850.4464;2996.4551;1851.8445;2990.7887;1854.5075
2084940.0;2987.9945;1863.6064;2994.7515;1853.9186;2992.7994;1856.7279;3004.9571;1855.9704;2993.0511;1850.4416;2996.5975;1851.8166;2990.805;1854.4462
2084960.0;2987.999;1863.7149;2994.7969;1853.8925;2992.7419;1856.7975;3004.7789;1856.1057;2993.1492;1850.4335;2996.745;1851.7851;2990.8345;1854.3748
2084980.0;2988.0122;1863.8056;2994.8388;1853.8711;2992.6954;1856.8578;3004.6076;1856.2459;2993.2548;1850.4298;2996.8938;1851.7468;2990.8707;1854.2995
2085000.0;2988.0321;1863.8745;2994.8789;1853.8472;2992.6514;1856.909;3004.4561;1856.3699;2993.3431;1850.4444;2997.0457;1851.7025;2990.908;1854.2227
2085020.0;2988.0535;1863.9163;2994.92;1853.8148;2992.5964;1856.9511;3004.3246;1856.4572;2993.4009;1850.4863;2997.2048;1851.6531;2990.942;1854.1429
2085040.0;2988.0719;1863.9292;2994.9647;1853.7745;2992.5233;1856.9839;3004.206;1856.4947;2993.4333;1850.5514;2997.3713;1851.5967;2990.9698;1854.0615
2085060.0;2988.0886;1863.9195;2995.0139;1853.7312;2992.4373;1857.0101;3004.09;1856.4778;2993.4561;1850.6256;2997.5402;1851.5273;2990.9908;1853.9838
2085080.0;2988.1101;1863.9003;2995.066;1853.6889;2992.351;1857.036;3003.9687;1856.4085;2993.486;1850.695;2997.7025;1851.4432;2991.006;1853.9145
2085100.0;2988.1422;1863.8837;2995.119;1853.6475;2992.2752;1857.068;3003.8397;1856.2895;2993.5323;1850.7531;2997.8497;1851.3505;2991.0152;1853.8508
2085120.0;2988.1845;1863.8749;2995.1713;1853.6053;2992.2143;1857.1073;3003.7091;1856.1206;2993.5974;1850.7983;2997.9775;1851.2613;2991.0161;1853.7844
2085140.0;2988.2322;1863.8762;2995.2219;1853.5637;2992.1674;1857.1505;3003.5879;1855.9024;2993.68;1850.8276;2998.0864;1851.1873;2991.0067;1853.7087
2085160.0;2988.2813;1863.8904;2995.269;1853.5269;2992.1315;1857.1936;3003.4862;1855.6418;2993.7767;1850.8356;2998.181;1851.1353;2990.9891;1853.6219
2085180.0;2988.3283;1863.9248;2995.3094;1853.4966;2992.1043;1857.2329;3003.4097;1855.3545;2993.8821;1850.8182;2998.2652;1851.1064;2990.9715;1853.526
2085200.0;2988.3672;1863.9884;2995.3396;1853.4695;2992.0858;1857.2644;3003.3582;1855.0624;2993.9895;1850.7773;2998.3396;1851.0983;2990.9653;1853.4228
2085220.0;2988.3892;1864.0867;2995.356;1853.4411;2992.0778;1857.2851;3003.328;1854.7848;2994.0939;1850.7214;2998.4001;1851.1106;2990.9796;1853.3151
2085240.0;2988.3861;1864.2151;2995.3571;1853.4127;2992.0798;1857.2973;3003.3132;1854.5278;2994.1951;1850.6629;2998.4403;1851.1455;2991.0152;1853.2066
2085260.0;2988.356;1864.3555;2995.3444;1853.3919;2992.0858;1857.3094;3003.3085;1854.2821;2994.2968;1850.6138;2998.4543;1851.2038;2991.066;1853.1012
2085280.0;2988.3047;1864.4812;2995.3223;1853.3884;2992.087;1857.3301;3003.3108;1854.0324;2994.4036;1850.5819;2998.4398;1851.2783;2991.126;1853.0012
2085300.0;2988.2426;1864.5721;2995.2972;1853.4051;2992.0778;1857.3616;3003.3186;1853.7731;2994.5174;1850.5702;2998.4003;1851.3538;2991.1948;1852.9087
2085320.0;2988.1803;1864.6264;2995.2731;1853.4377;2992.0593;1857.4011;3003.3301;1853.5115;2994.6369;1850.5782;2998.3457;1851.4154;2991.2776;1852.8287
2085340.0;2988.1247;1864.6587;2995.2504;1853.4763;2992.0378;1857.4451;3003.3407;1853.2573;2994.7595;1850.6031;2998.294;1851.4536;2991.3807;1852.769
2085360.0;2988.0782;1864.6839;2995.2283;1853.5111;2992.0198;1857.4916;3003.3444;1853.0133;2994.8817;1850.6399;2998.2694;1851.4624;2991.5069;1852.7363
2085380.0;2988.0413;1864.7038;2995.2085;1853.5345;2992.0083;1857.5396;3003.3375;1852.7795;2994.9999;1850.6822;2998.2945;1851.4358;2991.6526;1852.7313
2085400.0;2988.0147;1864.7091;2995.1973;1853.5424;2992.0026;1857.591;3003.3203;1852.5611;2995.109;1850.7251;2998.3785;1851.3713;2991.8075;1852.7493
2085420.0;2987.9982;1864.6907;2995.2018;1853.5378;2992.0003;1857.6521;3003.2951;1852.3664;2995.2036;1850.7662;2998.5112;1851.2757;2991.9582;1852.7842
2085440.0;2987.9897;1864.6457;2995.2259;1853.5298;2991.9996;1857.7317;3003.2639;1852.2003;2995.2796;1850.8028;2998.6706;1851.1644;2992.0938;1852.8321
2085460.0;2987.9861;1864.5739;2995.2694;1853.5263;2991.9995;1857.8337;3003.2276;1852.0636;2995.3371;1850.8288;2998.8349;1851.0508;2992.2086;1852.8898
2085480.0;2987.9837;1864.4711;2995.3296;1853.5278;2991.9993;1857.9532;3003.1881;1851.9564;2995.3803;1850.8354;2998.9909;1850.9398;2992.2999;1852.9544
2085500.0;2987.9792;1864.334;2995.4019;1853.5281;2991.9987;1858.0781;3003.1484;1851.8775;2995.4154;1850.8157;2999.1344;1850.8288;2992.3652;1853.0242
2085520.0;2987.9681;1864.1684;2995.4803;1853.5224;2991.9964;1858.1957;3003.1118;1851.8199;2995.4458;1850.7676;2999.266;1850.7134;2992.402;1853.0972
2085540.0;2987.9452;1863.9927;2995.5592;1853.5117;2991.9906;1858.2972;3003.0819;1851.7735;2995.4708;1850.6926;2999.3867;1850.5907;2992.4104;1853.1695
2085560.0;2987.9075;1863.828;2995.6364;1853.5013;2991.979;1858.3785;3003.0606;1851.7313;2995.4862;1850.5932;2999.4967;1850.4576;2992.3938;1853.2352
2085580.0;2987.857;1863.6848;2995.7137;1853.4943;2991.9603;1858.4387;3003.0475;1851.6934;2995.4874;1850.4737;2999.5955;1850.3127;2992.3576;1853.2911
2085600.0;2987.8003;1863.5602;2995.7951;1853.4906;2991.9368;1858.4798;3003.0392;1851.6625;2995.4698;1850.3431;2999.6833;1850.1571;2992.3077;1853.3392
2085620.0;2987.7437;1863.4465;2995.8843;1853.4879;2991.9132;1858.5085;3003.0305;1851.6376;2995.4291;1850.2169;2999.7596;1849.9936;2992.2501;1853.3838
2085640.0;2987.6892;1863.3412;2995.9834;1853.483;2991.8945;1858.5335;3003.0161;1851.6138;2995.3621;1850.1121;2999.8228;1849.8234;2992.1917;1853.428
2085660.0;2987.6356;1863.2481;2996.0903;1853.4723;2991.8829;1858.5618;3002.9922;1851.5866;2995.2701;1850.0393;2999.8719;1849.6449;2992.1381;1853.4733
2085680.0;2987.5819;1863.1709;2996.1974;1853.4531;2991.8771;1858.5944;3002.9594;1851.5576;2995.1603;1849.9976;2999.9084;1849.4599;2992.0927;1853.5238
2085700.0;2987.5275;1863.1052;2996.2942;1853.4265;2991.8749;1858.627;3002.9236;1851.5357;2995.0447;1849.9782;2999.9339;1849.2767;2992.0572;1853.587
2085720.0;2987.47;1863.0415;2996.3731;1853.3999;2991.8742;1858.6551;3002.8951;1851.5329;2994.9333;1849.971;2999.9472;1849.1064;2992.0337;1853.6701
2085740.0;2987.4047;1862.9726;2996.4329;1853.383;2991.874;1858.6791;3002.8836;1851.5582;2994.8303;1849.9692;2999.9449;1848.9549;2992.0242;1853.775
2085760.0;2987.3289;1862.8983;2996.4778;1853.38;2991.874;1858.704;3002.8921;1851.6128;2994.7343;1849.9698;2999.9263;1848.8212;2992.0276;1853.8968
2085780.0;2987.2446;1862.8261;2996.5139;1853.385;2991.874;1858.7345;3002.9139;1851.6867;2994.6416;1849.9731;2999.8949;1848.7022;2992.0384;1854.0252
2085800.0;2987.1571;1862.7686;2996.5458;1853.3871;2991.874;1858.7702;3002.9357;1851.7593;2994.5483;1849.9821;2999.8565;1848.5967;2992.0483;1854.1505
2085820.0;2987.0703;1862.7396;2996.5756;1853.379;2991.874;1858.8053;3002.9434;1851.8063;2994.4494;1850.0006;2999.8182;1848.5032;2992.0517;1854.2689
2085840.0;2986.985;1862.7474;2996.6021;1853.3628;2991.874;1858.833;3002.9294;1851.8105;2994.3382;1850.0316;2999.7883;1848.4158;2992.0511;1854.3851
2085860.0;2986.9002;1862.7864;2996.6238;1853.3457;2991.874;1858.8514;3002.8939;1851.7682;2994.2095;1850.073;2999.7739;1848.3263;2992.056;1854.5066
2085880.0;2986.8156;1862.8393;2996.6421;1853.3332;2991.874;1858.8635;3002.842;1851.6874;2994.0651;1850.1163;2999.7749;1848.2297;2992.0755;1854.6371
2085900.0;2986.7313;1862.8874;2996.6618;1853.3262;2991.874;1858.8762;3002.7788;1851.5805;2993.9148;1850.1486;2999.7831;1848.1271;2992.1124;1854.7728
2085920.0;2986.6474;1862.9234;2996.6884;1853.3224;2991.874;1858.8962;3002.7066;1851.4613;2993.769;1850.1607;2999.785;1848.0253;2992.1627;1854.9062
2085940.0;2986.5644;1862.9531;2996.7245;1853.3182;2991.874;1858.9267;3002.6261;1851.3447;2993.6304;1850.1549;2999.7691;1847.933;2992.2207;1855.0308
2085960.0;2986.4834;1862.9884;2996.7675;1853.3095;2991.8739;1858.965;3002.5387;1851.2446;2993.4909;1850.1442;2999.7304;1847.8553;2992.282;1855.1438
2085980.0;2986.4061;1863.0395;2996.8122;1853.2923;2991.8732;1859.0033;3002.4471;1851.17;2993.3419;1850.1435;2999.6708;1847.7908;2992.3442;1855.2441
2086000.0;2986.3352;1863.1081;2996.8538;1853.2647;2991.871;1859.0336;3002.3537;1851.1223;2993.1808;1850.1605;2999.5973;1847.7322;2992.4061;1855.3339
2086020.0;2986.2727;1863.1853;2996.8923;1853.2299;2991.8652;1859.0526;3002.2602;1851.0958;2993.0097;1850.1968;2999.5192;1847.6699;2992.4663;1855.4176
2086040.0;2986.2223;1863.2532;2996.9313;1853.1951;2991.8537;1859.0619;3002.1694;1851.0812;2992.8279;1850.2512;2999.443;1847.5999;2992.5231;1855.4993
2086060.0;2986.1885;1863.2918;2996.9752;1853.1675;2991.8357;1859.0656;3002.087;1851.0687;2992.6313;1850.3209;2999.3693;1847.5252;2992.5752;1855.5797
2086080.0;2986.1764;1863.2905;2997.0256;1853.1503;2991.8144;1859.0667;3002.0206;1851.0503;2992.419;1850.4011;2999.2945;1847.4523;2992.6217;1855.6572
2086100.0;2986.1882;1863.2527;2997.0803;1853.1418;2991.7966;1859.0669;3001.976;1851.0225;2992.1972;1850.4865;2999.2132;1847.3866;2992.6627;1855.7321
2086120.0;2986.2212;1863.1906;2997.1351;1853.1385;2991.7896;1859.0667;3001.9544;1850.9877;2991.9755;1850.5758;2999.1236;1847.3307;2992.697;1855.8085
2086140.0;2986.2691;1863.1141;2997.1853;1853.1372;2991.7966;1859.0656;3001.9503;1850.9529;2991.7618;1850.6708;2999.0299;1847.2885;2992.7227;1855.892
2086160.0;2986.3254;1863.0264;2997.2285;1853.136;2991.8144;1859.0619;3001.9527;1850.9252;2991.5608;1850.7717;2998.9418;1847.2666;2992.739;1855.9837
2086180.0;2986.3848;1862.9261;2997.2653;1853.1327;2991.8357;1859.0526;3001.9486;1850.907;2991.3772;1850.8724;2998.8702;1847.2717;2992.7474;1856.0792
2086200.0;2986.4433;1862.8115;2997.298;1853.1242;2991.8537;1859.0336;3001.9291;1850.8955;2991.2153;1850.9632;2998.8211;1847.3078;2992.7505;1856.1713
2086220.0;2986.4969;1862.6817;2997.328;1853.107;2991.8652;1859.0033;3001.8926;1850.8845;2991.0756;1851.0381;2998.7933;1847.3739;2992.7505;1856.2542
2086240.0;2986.5419;1862.5351;2997.3543;1853.0794;2991.8711;1858.965;3001.8445;1850.8678;2990.9539;1851.0994;2998.7804;1847.4642;2992.7474;1856.3266
2086260.0;2986.5766;1862.3728;2997.3747;1853.0446;2991.874;1858.9267;3001.7929;1850.8418;2990.8443;1851.1529;2998.7756;1847.5694;2992.7393;1856.3893
2086280.0;2986.6036;1862.1989;2997.3902;1853.0093;2991.877;1858.8964;3001.7453;1850.8071;2990.7435;1851.2002;2998.7748;1847.6776;2992.7244;1856.4428
2086300.0;2986.628;1862.0188;2997.4052;1852.98;2991.8829;1858.8774;3001.7065;1850.7673;2990.6524;1851.2381;2998.7764;1847.7781;2992.7037;1856.4881
2086320.0;2986.6538;1861.8359;2997.4263;1852.9572;2991.8945;1858.8681;3001.677;1850.7251;2990.5734;1851.2632;2998.7821;1847.8653;2992.6834;1856.5219
2086340.0;2986.68;1861.6517;2997.4583;1852.9355;2991.9132;1858.8644;3001.6514;1850.681;2990.5058;1851.2765;2998.7956;1847.9381;2992.6739;1856.5323
2086360.0;2986.7026;1861.4668;2997.5021;1852.9075;2991.9368;1858.8631;3001.6215;1850.6352;2990.4436;1851.2824;2998.82;1847.9971;2992.686;1856.501
2086380.0;2986.7189;1861.2822;2997.5544;1852.8706;2991.9603;1858.8619;3001.5811;1850.5889;2990.3775;1851.2858;2998.8558;1848.0383;2992.7263;1856.415
2086400.0;2986.7304;1861.0978;2997.6099;1852.8297;2991.979;1858.8584;3001.5311;1850.5432;2990.2991;1851.292;2998.9003;1848.0524;2992.7956;1856.2773
2086420.0;2986.7423;1860.913;2997.6622;1852.7935;2991.9906;1858.8489;3001.4788;1850.4982;2990.203;1851.3069;2998.951;1848.0316;2992.8916;1856.1057
2086440.0;2986.76;1860.7272;2997.7059;1852.7678;2991.9964;1858.8285;3001.4321;1850.4549;2990.0871;1851.3379;2999.0072;1847.9787;2993.0132;1855.9206
2086460.0;2986.7871;1860.541;2997.7375;1852.7513;2991.9987;1858.7923;3001.3958;1850.4167;2989.9526;1851.39;2999.0676;1847.9101;2993.1611;1855.7361
2086480.0;2986.8245;1860.355;2997.7572;1852.7373;2991.9993;1858.7386;3001.3723;1850.3882;2989.8064;1851.4616;2999.129;1847.8481;2993.3309;1855.5605
2086500.0;2986.872;1860.1692;2997.7687;1852.7183;2991.9995;1858.6705;3001.3622;1850.3707;2989.6627;1851.5411;2999.1882;1847.8086;2993.5084;1855.3999
2086520.0;2986.9299;1859.9832;2997.7771;1852.6903;2991.9993;1858.5944;3001.3635;1850.3622;2989.5392;1851.6129;2999.2428;1847.797;2993.6722;1855.2585
2086540.0;2986.9984;1859.797;2997.7855;1852.6554;2991.9987;1858.5183;3001.3693;1850.3589;2989.447;1851.6696;2999.2887;1847.8111;2993.8047;1855.135
2086560.0;2987.0768;1859.6113;2997.7941;1852.6202;2991.9964;1858.4501;3001.3706;1850.3581;2989.3832;1851.7191;2999.3182;1847.8458;2993.8985;1855.0213
2086580.0;2987.1647;1859.4264;2997.8015;1852.5912;2991.9906;1858.3965;3001.3613;1850.3589;2989.3334;1851.7782;2999.3209;1847.8959;2993.9563;1854.9084
2086600.0;2987.2629;1859.2424;2997.8101;1852.5695;2991.979;1858.3601;3001.3428;1850.3624;2989.2827;1851.8584;2999.2902;1847.9588;2993.9869;1854.7907
2086620.0;2987.3713;1859.0599;2997.8268;1852.5502;2991.9603;1858.3386;3001.3214;1850.372;2989.2272;1851.9577;2999.2272;1848.0371;2994.0006;1854.6685
2086640.0;2987.4872;1858.8823;2997.8581;1852.5267;2991.9368;1858.3259;3001.3034;1850.3927;2989.1753;1852.0636;2999.1428;1848.1421;2994.0065;1854.5453
2086660.0;2987.6054;1858.7168;2997.9039;1852.4963;2991.9132;1858.3139;3001.2919;1850.4297;2989.1393;1852.1583;2999.0535;1848.2922;2994.0112;1854.4246
2086680.0;2987.7189;1858.5733;2997.9569;1852.4628;2991.8945;1858.2956;3001.2861;1850.4847;2989.1257;1852.2256;2998.9736;1848.5041;2994.0199;1854.3089
2086700.0;2987.8208;1858.4594;2998.0086;1852.4334;2991.8829;1858.2679;3001.2839;1850.5547;2989.1368;1852.257;2998.908;1848.7792;2994.0362;1854.1978
2086720.0;2987.9078;1858.375;2998.0541;1852.4128;2991.8771;1858.2333;3001.2832;1850.6328;2989.1779;1852.2574;2998.8488;1849.0945;2994.0617;1854.0853
2086740.0;2987.9828;1858.3121;2998.0917;1852.4003;2991.8749;1858.1994;3001.283;1850.7107;2989.2578;1852.2416;2998.7822;1849.4117;2994.0952;1853.9629
2086760.0;2988.0546;1858.2608;2998.1217;1852.3908;2991.8742;1858.1752;3001.283;1850.7816;2989.3797;1852.2223;2998.6996;1849.7009;2994.1336;1853.8245
2086780.0;2988.1318;1858.2165;2998.1464;1852.3773;2991.874;1858.1665;3001.283;1850.8431;2989.5325;1852.2034;2998.6033;1849.9565;2994.1745;1853.6718
2086800.0;2988.2185;1858.1801;2998.1703;1852.3545;2991.8739;1858.1752;3001.283;1850.8983;2989.6985;1852.1821;2998.5053;1850.1914;2994.2172;1853.5143
2086820.0;2988.3134;1858.1513;2998.1969;1852.3219;2991.8732;1858.1994;3001.283;1850.9543;2989.8662;1852.1573;2998.4201;1850.419;2994.2627;1853.3637
2086840.0;2988.4122;1858.1241;2998.2264;1852.2849;2991.871;1858.2335;3001.283;1851.0169;2990.0341;1852.1372;2998.3585;1850.6427;2994.3137;1853.2279
2086860.0;2988.5101;1858.087;2998.257;1852.2518;2991.8652;1858.2691;3001.283;1851.0863;2990.2021;1852.137;2998.3257;1850.8558;2994.3744;1853.1093
2086880.0;2988.6028;1858.0292;2998.2873;1852.2275;2991.8534;1858.3;3001.2832;1851.1565;2990.3636;1852.1692;2998.3223;1851.0504;2994.4479;1853.0064
2086900.0;2988.6872;1857.9427;2998.3176;1852.21;2991.8341;1858.3257;3001.2839;1851.2217;2990.5086;1852.2326;2998.3453;1851.2202;2994.5347;1852.9213
2086920.0;2988.7618;1857.8232;2998.346;1852.1918;2991.8081;1858.3516;3001.2861;1851.2809;2990.6321;1852.3104;2998.3898;1851.3626;2994.6328;1852.8664
2086940.0;2988.8268;1857.671;2998.3692;1852.1655;2991.7781;1858.3834;3001.2919;1851.3394;2990.7385;1852.3787;2998.4481;1851.4785;2994.7391;1852.8633
2086960.0;2988.8828;1857.4944;2998.385;1852.1291;2991.7455;1858.4222;3001.3037;1851.4024;2990.8371;1852.418;2998.5102;1851.5723;2994.8487;1852.9326
2086980.0;2988.9295;1857.3098;2998.3942;1852.0884;2991.7094;1858.4649;3001.3231;1851.4693;2990.9355;1852.4232;2998.5654;1851.6502;2994.951;1853.0786
2087000.0;2988.9672;1857.1349;2998.401;1852.053;2991.6683;1858.508;3001.3494;1851.5298;2991.0359;1852.4076;2998.6061;1851.7224;2995.0294;1853.2817
2087020.0;2988.9964;1856.9792;2998.4102;1852.0296;2991.6231;1858.55;3001.3806;1851.5627;2991.1362;1852.3975;2998.6306;1851.8012;2995.0677;1853.5061
2087040.0;2989.0161;1856.841;2998.4257;1852.0206;2991.578;1858.5898;3001.4167;1851.5419;2991.2366;1852.417;2998.6426;1851.8967;2995.0592;1853.715
2087060.0;2989.0215;1856.7126;2998.4478;1852.0246;2991.5368;1858.6245;3001.4612;1851.451;2991.3433;1852.4737;2998.6485;1852.0102;2995.012;1853.8845
2087080.0;2989.0057;1856.5878;2998.4729;1852.0398;2991.5007;1858.6503;3001.5198;1851.3008;2991.4656;1852.5566;2998.6549;1852.1343;2994.9443;1854.0079
2087100.0;2988.968;1856.4621;2998.495;1852.0638;2991.4682;1858.666;3001.5963;1851.131;2991.6099;1852.6469;2998.6692;1852.2591;2994.8762;1854.0921
2087120.0;2988.9092;1856.3379;2998.5102;1852.0932;2991.4382;1858.6737;3001.69;1850.9901;2991.7794;1852.7305;2998.7007;1852.378;2994.8229;1854.1457
2087140.0;2988.8266;1856.2215;2998.5183;1852.1244;2991.4122;1858.6767;3001.7959;1850.9095;2991.9774;1852.8008;2998.759;1852.4863;2994.7917;1854.1731
2087160.0;2988.7092;1856.1233;2998.5217;1852.1538;2991.393;1858.6776;3001.906;1850.8917;2992.2105;1852.8535;2998.8492;1852.5801;2994.7819;1854.1756
2087180.0;2988.5469;1856.0527;2998.5228;1852.1783;2991.3819;1858.6778;3002.01;1850.9187;2992.4841;1852.8829;2998.9676;1852.6566;2994.7892;1854.157
2087200.0;2988.3451;1856.0118;2998.5231;1852.1953;2991.3784;1858.6778;3002.0969;1850.9656;2992.7975;1852.8845;2999.1021;1852.7162;2994.8071;1854.1266
2087220.0;2988.1286;1855.9936;2998.5233;1852.2048;2991.3819;1858.6778;3002.1597;1851.0119;2993.1413;1852.8606;2999.2384;1852.7612;2994.8282;1854.0937
2087240.0;2987.931;1855.9862;2998.5244;1852.2089;2991.3929;1858.6778;3002.2005;1851.0462;2993.4984;1852.8204;2999.3666;1852.7901;2994.848;1854.0614
2087260.0;2987.78;1855.9789;2998.5281;1852.2103;2991.4114;1858.6778;3002.2306;1851.0662;2993.8489;1852.7739;2999.487;1852.7953;2994.8695;1854.0259
