Time(sentisec);X_A(m);Y_A(m);X_L(m);Y_L(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_E(m);Y_E(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m)
2386340.0;2997.5194;1859.9376;2994.9101;1853.7307;3011.7521;1838.3753;2996.6671;1852.1005;2995.8202;1852.6306;2880.7312;1837.1827;2993.6513;1855.3557;3005.0864;1841.8073;2997.06;1858.3601;3000.8062;1857.8439
2386340.0;2997.5194;1859.9376;2994.9101;1853.7307;3011.7521;1838.3753;2996.6671;1852.1005;2995.8202;1852.6306;2880.7312;1837.1827;2993.6513;1855.3557;3005.0864;1841.8073;2997.06;1858.3601;3000.8062;1857.8439
2386360.0;2997.5194;1859.9111;2994.9422;1853.7335;3011.7383;1838.2103;2996.7053;1852.0405;2995.8492;1852.6248;2880.7429;1837.1827;2993.6214;1855.3461;3005.0292;1841.6946;2997.0096;1858.3399;3000.8306;1857.8787
2386360.0;2997.5194;1859.9111;2994.9422;1853.7335;3011.7383;1838.2103;2996.7053;1852.0405;2995.8492;1852.6248;2880.7429;1837.1827;2993.6214;1855.3461;3005.0292;1841.6946;2997.0096;1858.3399;3000.8306;1857.8787
2386380.0;2997.5197;1859.8963;2994.9582;1853.7642;3011.7105;1838.0486;2996.7129;1851.9884;2995.8885;1852.6076;2880.7615;1837.1827;2993.5813;1855.3296;3004.9751;1841.5785;2996.955;1858.3302;3000.8563;1857.9063
2386380.0;2997.5197;1859.8963;2994.9582;1853.7642;3011.7105;1838.0486;2996.7129;1851.9884;2995.8885;1852.6076;2880.7615;1837.1827;2993.5813;1855.3296;3004.9751;1841.5785;2996.955;1858.3302;3000.8563;1857.9063
2386400.0;2997.5205;1859.8872;2994.9473;1853.8093;3011.6623;1837.9058;2996.6902;1851.9413;2995.9278;1852.5882;2880.7851;1837.1827;2993.5368;1855.3085;3004.9232;1841.4693;2996.901;1858.3257;3000.8787;1857.9235
2386400.0;2997.5205;1859.8872;2994.9473;1853.8093;3011.6623;1837.9058;2996.6902;1851.9413;2995.9278;1852.5882;2880.7851;1837.1827;2993.5368;1855.3085;3004.9232;1841.4693;2996.901;1858.3257;3000.8787;1857.9235
2386420.0;2997.5228;1859.874;2994.9032;1853.8552;3011.5915;1837.7906;2996.6396;1851.9;2995.9572;1852.5728;2880.8087;1837.1827;2993.4993;1855.2884;3004.8694;1841.38;2996.8526;1858.3209;3000.8946;1857.932
2386420.0;2997.5228;1859.874;2994.9032;1853.8552;3011.5915;1837.7906;2996.6396;1851.9;2995.9572;1852.5728;2880.8087;1837.1827;2993.4993;1855.2884;3004.8694;1841.38;2996.8526;1858.3209;3000.8946;1857.932
2386440.0;2997.5276;1859.852;2994.8249;1853.8905;3011.4998;1837.7075;2996.5622;1851.8702;2995.9699;1852.5604;2880.8273;1837.1827;2993.4835;1855.2828;3004.8069;1841.3295;2996.813;1858.3101;3000.905;1857.9353
2386440.0;2997.5276;1859.852;2994.8249;1853.8905;3011.4998;1837.7075;2996.5622;1851.8702;2995.9699;1852.5604;2880.8273;1837.1827;2993.4835;1855.2828;3004.8069;1841.3295;2996.813;1858.3101;3000.905;1857.9353
2386460.0;2997.5349;1859.8259;2994.7182;1853.9101;3011.3961;1837.6582;2996.4571;1851.8577;2995.9649;1852.5448;2880.839;1837.1827;2993.503;1855.3059;3004.7258;1841.3399;2996.7802;1858.2851;3000.9141;1857.9364
2386460.0;2997.5349;1859.8259;2994.7182;1853.9101;3011.3961;1837.6582;2996.4571;1851.8577;2995.9649;1852.5448;2880.839;1837.1827;2993.503;1855.3059;3004.7258;1841.3399;2996.7802;1858.2851;3000.9141;1857.9364
2386480.0;2997.5429;1859.8013;2994.597;1853.9177;3011.2947;1837.6396;2996.3257;1851.8631;2995.9467;1852.5182;2880.8447;1837.1827;2993.5634;1855.3572;3004.6138;1841.4315;2996.7441;1858.2356;3000.9269;1857.9366
2386480.0;2997.5429;1859.8013;2994.597;1853.9177;3011.2947;1837.6396;2996.3257;1851.8631;2995.9467;1852.5182;2880.8447;1837.1827;2993.5634;1855.3572;3004.6138;1841.4315;2996.7441;1858.2356;3000.9269;1857.9366
2386500.0;2997.5492;1859.7778;2994.4804;1853.9271;3011.2081;1837.6451;2996.1774;1851.8783;2995.9224;1852.4748;2880.847;1837.1827;2993.6563;1855.4158;3004.464;1841.6136;2996.6861;1858.1503;3000.9458;1857.9366
2386500.0;2997.5492;1859.7778;2994.4804;1853.9271;3011.2081;1837.6451;2996.1774;1851.8783;2995.9224;1852.4748;2880.847;1837.1827;2993.6563;1855.4158;3004.464;1841.6136;2996.6861;1858.1503;3000.9458;1857.9366
2386520.0;2997.5542;1859.7503;2994.3892;1853.955;3011.1386;1837.6726;2996.0299;1851.8896;2995.9021;1852.411;2880.8478;1837.1827;2993.7658;1855.4562;3004.2847;1841.8717;2996.5833;1858.0185;3000.9695;1857.9366
2386520.0;2997.5542;1859.7503;2994.3892;1853.955;3011.1386;1837.6726;2996.0299;1851.8896;2995.9021;1852.411;2880.8478;1837.1827;2993.7658;1855.4562;3004.2847;1841.8717;2996.5833;1858.0185;3000.9695;1857.9366
2386540.0;2997.5613;1859.7159;2994.3389;1854.015;3011.0773;1837.7244;2995.9023;1851.8838;2995.8978;1852.3257;2880.8487;1837.1827;2993.8774;1855.4704;3004.0999;1842.1644;2996.416;1857.8315;3000.9938;1857.9366
2386540.0;2997.5613;1859.7159;2994.3389;1854.015;3011.0773;1837.7244;2995.9023;1851.8838;2995.8978;1852.3257;2880.8487;1837.1827;2993.8774;1855.4704;3004.0999;1842.1644;2996.416;1857.8315;3000.9938;1857.9366
2386560.0;2997.573;1859.6784;2994.3395;1854.1119;3011.0138;1837.7993;2995.8037;1851.8554;2995.937;1852.2119;2880.8509;1837.1827;2993.9839;1855.4742;3003.9331;1842.4385;2996.1766;1857.5843;3001.0147;1857.9368
2386560.0;2997.573;1859.6784;2994.3395;1854.1119;3011.0138;1837.7993;2995.8037;1851.8554;2995.937;1852.2119;2880.8509;1837.1827;2993.9839;1855.4742;3003.9331;1842.4385;2996.1766;1857.5843;3001.0147;1857.9368
2386580.0;2997.5852;1859.6458;2994.4006;1854.2405;3010.949;1837.8806;2995.7302;1851.8057;2996.068;1852.0547;2880.8567;1837.1827;2994.0857;1855.491;3003.7894;1842.659;2995.8741;1857.279;3001.0321;1857.9379
2386580.0;2997.5852;1859.6458;2994.4006;1854.2405;3010.949;1837.8806;2995.7302;1851.8057;2996.068;1852.0547;2880.8567;1837.1827;2994.0857;1855.491;3003.7894;1842.659;2995.8741;1857.279;3001.0321;1857.9379
2386600.0;2997.5898;1859.6233;2994.5317;1854.3882;3010.9005;1837.9395;2995.6737;1851.738;2996.3382;1851.8386;2880.8685;1837.1829;2994.188;1855.5328;3003.6561;1842.8293;2995.532;1856.9274;3001.0497;1857.9416
2386600.0;2997.5898;1859.6233;2994.5317;1854.3882;3010.9005;1837.9395;2995.6737;1851.738;2996.3382;1851.8386;2880.8685;1837.1829;2994.188;1855.5328;3003.6561;1842.8293;2995.532;1856.9274;3001.0497;1857.9416
2386620.0;2997.5821;1859.6113;2994.7318;1854.5404;3010.8933;1837.9492;2995.6304;1851.6525;2996.7502;1851.5679;2880.8878;1837.184;2994.2989;1855.5944;3003.5198;1842.9788;2995.1799;1856.5516;3001.0713;1857.9509
2386620.0;2997.5821;1859.6113;2994.7318;1854.5404;3010.8933;1837.9492;2995.6304;1851.6525;2996.7502;1851.5679;2880.8878;1837.184;2994.2989;1855.5944;3003.5198;1842.9788;2995.1799;1856.5516;3001.0713;1857.9509
2386640.0;2997.5649;1859.6063;2994.9765;1854.6859;3010.9434;1837.8977;2995.6023;1851.5482;2997.2343;1851.2822;2880.9136;1837.1874;2994.4238;1855.6585;3003.3768;1843.1329;2994.8451;1856.1808;3001.0978;1857.9699
2386640.0;2997.5649;1859.6063;2994.9765;1854.6859;3010.9434;1837.8977;2995.6023;1851.5482;2997.2343;1851.2822;2880.9136;1837.1874;2994.4238;1855.6585;3003.3768;1843.1329;2994.8451;1856.1808;3001.0978;1857.9699
2386660.0;2997.5461;1859.6047;2995.2197;1854.8196;3011.0435;1837.7949;2995.5902;1851.427;2997.6812;1851.0437;2880.943;1837.1957;2994.5624;1855.704;3003.232;1843.2965;2994.5489;1855.8437;3001.1273;1858.0002
2386660.0;2997.5461;1859.6047;2995.2197;1854.8196;3011.0435;1837.7949;2995.5902;1851.427;2997.6812;1851.0437;2880.943;1837.1957;2994.5624;1855.704;3003.232;1843.2965;2994.5489;1855.8437;3001.1273;1858.0002
2386680.0;2997.5318;1859.6043;2995.4173;1854.938;3011.1659;1837.67;2995.5874;1851.2954;2998.009;1850.9016;2880.9734;1837.211;2994.7075;1855.7085;3003.0894;1843.462;2994.3054;1855.5591;3001.1576;1858.0385
2386680.0;2997.5318;1859.6043;2995.4173;1854.938;3011.1659;1837.67;2995.5874;1851.2954;2998.009;1850.9016;2880.9734;1837.211;2994.7075;1855.7085;3003.0894;1843.462;2994.3054;1855.5591;3001.1576;1858.0385
2386700.0;2997.5231;1859.6043;2995.549;1855.0359;3011.2773;1837.563;2995.5817;1851.1615;2998.202;1850.8642;2881.0044;1837.2319;2994.8492;1855.6492;3002.9464;1843.6197;2994.1198;1855.3283;3001.1879;1858.0768
2386700.0;2997.5231;1859.6043;2995.549;1855.0359;3011.2773;1837.563;2995.5817;1851.1615;2998.202;1850.8642;2881.0044;1837.2319;2994.8492;1855.6492;3002.9464;1843.6197;2994.1198;1855.3283;3001.1879;1858.0768
2386720.0;2997.5174;1859.6043;2995.6209;1855.1109;3011.3535;1837.5111;2995.5633;1851.0312;2998.2956;1850.9013;2881.036;1837.2513;2994.9807;1855.4994;3002.7935;1843.7652;2993.9884;1855.1381;3001.2174;1858.1071
2386720.0;2997.5174;1859.6043;2995.6209;1855.1109;3011.3535;1837.5111;2995.5633;1851.0312;2998.2956;1850.9013;2881.036;1837.2513;2994.9807;1855.4994;3002.7935;1843.7652;2993.9884;1855.1381;3001.2174;1858.1071
2386740.0;2997.5119;1859.6039;2995.6513;1855.1651;3011.384;1837.5329;2995.5314;1850.9062;2998.3393;1850.9709;2881.0676;1837.2593;2995.0984;1855.2326;3002.615;1843.8976;2993.9002;1854.9708;3001.2439;1858.126
2386740.0;2997.5119;1859.6039;2995.6513;1855.1651;3011.384;1837.5329;2995.5314;1850.9062;2998.3393;1850.9709;2881.0676;1837.2593;2995.0984;1855.2326;3002.615;1843.8976;2993.9002;1854.9708;3001.2439;1858.126
2386760.0;2997.5058;1859.6023;2995.6586;1855.2015;3011.3646;1837.621;2995.4951;1850.7857;2998.3707;1851.0455;2881.0987;1837.2511;2995.1954;1854.8353;3002.3904;1844.0198;2993.8434;1854.8158;3001.2655;1858.1354
2386760.0;2997.5058;1859.6023;2995.6586;1855.2015;3011.3646;1837.621;2995.4951;1850.7857;2998.3707;1851.0455;2881.0987;1837.2511;2995.1954;1854.8353;3002.3904;1844.0198;2993.8434;1854.8158;3001.2655;1858.1354
2386780.0;2997.5029;1859.5972;2995.6573;1855.2181;3011.2905;1837.7508;2995.4686;1850.6695;2998.4038;1851.1195;2881.1299;1837.2307;2995.2573;1854.3256;3002.105;1844.137;2993.8109;1854.6724;3001.283;1858.1391
2386780.0;2997.5029;1859.5972;2995.6573;1855.2181;3011.2905;1837.7508;2995.4686;1850.6695;2998.4038;1851.1195;2881.1299;1837.2307;2995.2573;1854.3256;3002.105;1844.137;2993.8109;1854.6724;3001.283;1858.1391
2386800.0;2997.5104;1859.5852;2995.6589;1855.2087;3011.1563;1837.8961;2995.4654;1850.5599;2998.4347;1851.1987;2881.1615;1837.2064;2995.2692;1853.7572;3001.7595;1844.2499;2993.7999;1854.5426;3001.3005;1858.1402
2386800.0;2997.5104;1859.5852;2995.6589;1855.2087;3011.1563;1837.8961;2995.4654;1850.5599;2998.4347;1851.1987;2881.1615;1837.2064;2995.2692;1853.7572;3001.7595;1844.2499;2993.7999;1854.5426;3001.3005;1858.1402
2386820.0;2997.5341;1859.5626;2995.6705;1855.1727;3010.9626;1838.0415;2995.4922;1850.4603;2998.4492;1851.2852;2881.193;1837.1826;2995.2329;1853.1989;3001.3825;1844.3447;2993.8091;1854.4256;3001.3214;1858.1404
2386820.0;2997.5341;1859.5626;2995.6705;1855.1727;3010.9626;1838.0415;2995.4922;1850.4603;2998.4492;1851.2852;2881.193;1837.1826;2995.2329;1853.1989;3001.3825;1844.3447;2993.8091;1854.4256;3001.3214;1858.1404
2386840.0;2997.5741;1859.529;2995.6937;1855.1177;3010.7215;1838.1831;2995.5453;1850.3728;2998.4375;1851.3699;2881.224;1837.1572;2995.1737;1852.7052;3001.0299;1844.3961;2993.8359;1854.3167;3001.3456;1858.1404
2386840.0;2997.5741;1859.529;2995.6937;1855.1177;3010.7215;1838.1831;2995.5453;1850.3728;2998.4375;1851.3699;2881.224;1837.1572;2995.1737;1852.7052;3001.0299;1844.3961;2993.8359;1854.3167;3001.3456;1858.1404
2386860.0;2997.6225;1859.4891;2995.7258;1855.0545;3010.4588;1838.3193;2995.6106;1850.296;2998.3994;1851.4383;2881.2545;1837.1262;2995.1261;1852.2984;3000.7676;1844.3881;2993.8757;1854.2102;3001.3693;1858.1404
2386860.0;2997.6225;1859.4891;2995.7258;1855.0545;3010.4588;1838.3193;2995.6106;1850.296;2998.3994;1851.4383;2881.2545;1837.1262;2995.1261;1852.2984;3000.7676;1844.3881;2993.8757;1854.2102;3001.3693;1858.1404
2386880.0;2997.6665;1859.4487;2995.7617;1854.9905;3010.2079;1838.443;2995.6708;1850.2275;2998.3418;1851.4823;2881.284;1837.0902;2995.1119;1851.9733;3000.6375;1844.3369;2993.9232;1854.102;3001.3881;1858.1404
2386880.0;2997.6665;1859.4487;2995.7617;1854.9905;3010.2079;1838.443;2995.6708;1850.2275;2998.3418;1851.4823;2881.284;1837.0902;2995.1119;1851.9733;3000.6375;1844.3369;2993.9232;1854.102;3001.3881;1858.1404
2386900.0;2997.6935;1859.4108;2995.7956;1854.9271;3009.9999;1838.5422;2995.7128;1850.168;2998.2749;1851.5064;2881.3105;1837.0552;2995.1333;1851.7111;3000.6272;1844.2913;2993.9727;1853.991;3001.4006;1858.1404
2386900.0;2997.6935;1859.4108;2995.7956;1854.9271;3009.9999;1838.5422;2995.7128;1850.168;2998.2749;1851.5064;2881.3105;1837.0552;2995.1333;1851.7111;3000.6272;1844.2913;2993.9727;1853.991;3001.4006;1858.1404
2386920.0;2997.696;1859.374;2995.8207;1854.8629;3009.8526;1838.606;2995.7325;1850.1228;2998.2105;1851.5227;2881.3322;1837.0275;2995.1803;1851.4933;3000.6739;1844.3028;2994.0169;1853.8799;3001.4088;1858.1406
2386920.0;2997.696;1859.374;2995.8207;1854.8629;3009.8526;1838.606;2995.7325;1850.1228;2998.2105;1851.5227;2881.3322;1837.0275;2995.1803;1851.4933;3000.6739;1844.3028;2994.0169;1853.8799;3001.4088;1858.1406
2386940.0;2997.6737;1859.3374;2995.831;1854.7956;3009.7669;1838.6304;2995.7336;1850.1017;2998.1594;1851.5403;2881.3505;1837.0093;2995.2434;1851.3083;3000.7068;1844.3909;2994.0476;1853.7748;3001.4174;1858.1416
2386940.0;2997.6737;1859.3374;2995.831;1854.7956;3009.7669;1838.6304;2995.7336;1850.1017;2998.1594;1851.5403;2881.3505;1837.0093;2995.2434;1851.3083;3000.7068;1844.3909;2994.0476;1853.7748;3001.4174;1858.1416
2386960.0;2997.6319;1859.3034;2995.8252;1854.7233;3009.7319;1838.6181;2995.7258;1850.1145;2998.1288;1851.5565;2881.3701;1836.9978;2995.3165;1851.1541;3000.686;1844.5395;2994.0592;1853.6824;3001.4309;1858.1447
2386960.0;2997.6319;1859.3034;2995.8252;1854.7233;3009.7319;1838.6181;2995.7258;1850.1145;2998.1288;1851.5565;2881.3701;1836.9978;2995.3165;1851.1541;3000.686;1844.5395;2994.0592;1853.6824;3001.4309;1858.1447
2386980.0;2997.5781;1859.2747;2995.8082;1854.6462;3009.7345;1838.5786;2995.7221;1850.1639;2998.1193;1851.561;2881.3968;1836.9869;2995.3941;1851.0344;3000.6091;1844.7194;2994.0521;1853.6064;3001.4515;1858.1522
2386980.0;2997.5781;1859.2747;2995.8082;1854.6462;3009.7345;1838.5786;2995.7221;1850.1639;2998.1193;1851.561;2881.3968;1836.9869;2995.3941;1851.0344;3000.6091;1844.7194;2994.0521;1853.6064;3001.4515;1858.1522
2387000.0;2997.5185;1859.2496;2995.7884;1854.5672;3009.7644;1838.5282;2995.735;1850.2429;2998.1255;1851.5457;2881.4327;1836.9701;2995.4703;1850.9537;3000.4919;1844.9108;2994.032;1853.5463;3001.4776;1858.1661
2387000.0;2997.5185;1859.2496;2995.7884;1854.5672;3009.7644;1838.5282;2995.735;1850.2429;2998.1255;1851.5457;2881.4327;1836.9701;2995.4703;1850.9537;3000.4919;1844.9108;2994.032;1853.5463;3001.4776;1858.1661
2387020.0;2997.4567;1859.2208;2995.7709;1854.4905;3009.8133;1838.4865;2995.7718;1850.3353;2998.1392;1851.5108;2881.4751;1836.9441;2995.542;1850.9139;3000.3511;1845.1067;2994.0055;1853.4993;3001.5042;1858.1852
2387020.0;2997.4567;1859.2208;2995.7709;1854.4905;3009.8133;1838.4865;2995.7718;1850.3353;2998.1392;1851.5108;2881.4751;1836.9441;2995.542;1850.9139;3000.3511;1845.1067;2994.0055;1853.4993;3001.5042;1858.1852
2387040.0;2997.3948;1859.1799;2995.755;1854.4168;3009.874;1838.467;2995.8323;1850.4236;2998.1536;1851.4635;2881.5173;1836.9094;2995.6126;1850.9125;3000.1977;1845.3054;2993.977;1853.4637;3001.5267;1858.203
2387040.0;2997.3948;1859.1799;2995.755;1854.4168;3009.874;1838.467;2995.8323;1850.4236;2998.1536;1851.4635;2881.5173;1836.9094;2995.6126;1850.9125;3000.1977;1845.3054;2993.977;1853.4637;3001.5267;1858.203
2387060.0;2997.3342;1859.1219;2995.7361;1854.3433;3009.9399;1838.4713;2995.9102;1850.4976;2998.1628;1851.4119;2881.5526;1836.8696;2995.6893;1850.9399;3000.0392;1845.5022;2993.9502;1853.4422;3001.5447;1858.2113
2387060.0;2997.3342;1859.1219;2995.7361;1854.3433;3009.9399;1838.4713;2995.9102;1850.4976;2998.1628;1851.4119;2881.5526;1836.8696;2995.6893;1850.9399;3000.0392;1845.5022;2993.9502;1853.4422;3001.5447;1858.2113
2387080.0;2997.2765;1859.0481;2995.7118;1854.2651;3010.0058;1838.4956;2995.9954;1850.5573;2998.1613;1851.3633;2881.577;1836.8276;2995.776;1850.9771;2999.8763;1845.689;2993.9301;1853.4409;3001.5615;1858.2073
2387080.0;2997.2765;1859.0481;2995.7118;1854.2651;3010.0058;1838.4956;2995.9954;1850.5573;2998.1613;1851.3633;2881.577;1836.8276;2995.776;1850.9771;2999.8763;1845.689;2993.9301;1853.4409;3001.5615;1858.2073
2387100.0;2997.2234;1858.9648;2995.6828;1854.1785;3010.0661;1838.543;2996.0784;1850.6074;2998.1451;1851.3225;2881.5909;1836.7845;2995.87;1851.001;2999.7088;1845.8547;2993.9227;1853.4636;3001.5808;1858.1982
2387100.0;2997.2234;1858.9648;2995.6828;1854.1785;3010.0661;1838.543;2996.0784;1850.6074;2998.1451;1851.3225;2881.5909;1836.7845;2995.87;1851.001;2999.7088;1845.8547;2993.9227;1853.4636;3001.5808;1858.1982
2387120.0;2997.1742;1858.8808;2995.6512;1854.0801;3010.1125;1838.6289;2996.1515;1850.6496;2998.1139;1851.2893;2881.5973;1836.742;2995.9665;1850.9935;2999.541;1845.9862;2993.9309;1853.5068;3001.6028;1858.1964
2387120.0;2997.1742;1858.8808;2995.6512;1854.0801;3010.1125;1838.6289;2996.1515;1850.6496;2998.1139;1851.2893;2881.5973;1836.742;2995.9665;1850.9935;2999.541;1845.9862;2993.9309;1853.5068;3001.6028;1858.1964
2387140.0;2997.1256;1858.804;2995.6163;1853.9674;3010.1375;1838.7718;2996.2095;1850.6793;2998.072;1851.2579;2881.5997;1836.7042;2996.0647;1850.9502;2999.3824;1846.0711;2993.9532;1853.5588;3001.6242;1858.21
2387140.0;2997.1256;1858.804;2995.6163;1853.9674;3010.1375;1838.7718;2996.2095;1850.6793;2998.072;1851.2579;2881.5997;1836.7042;2996.0647;1850.9502;2999.3824;1846.0711;2993.9532;1853.5588;3001.6242;1858.21
2387160.0;2997.0736;1858.7382;2995.574;1853.842;3010.1395;1838.977;2996.2477;1850.6902;2998.0271;1851.2226;2881.6004;1836.6758;2996.1675;1850.884;2999.2415;1846.1005;2993.9861;1853.6061;3001.6409;1858.2374
2387160.0;2997.0736;1858.7382;2995.574;1853.842;3010.1395;1838.977;2996.2477;1850.6902;2998.0271;1851.2226;2881.6004;1836.6758;2996.1675;1850.884;2999.2415;1846.1005;2993.9861;1853.6061;3001.6409;1858.2374
2387180.0;2997.0178;1858.6815;2995.5197;1853.7111;3010.1223;1839.2312;2996.2625;1850.6798;2997.9896;1851.1823;2881.6005;1836.6583;2996.2775;1850.821;2999.1178;1846.0715;2994.0274;1853.6402;3001.6514;1858.2691
2387180.0;2997.0178;1858.6815;2995.5197;1853.7111;3010.1223;1839.2312;2996.2625;1850.6798;2997.9896;1851.1823;2881.6005;1836.6583;2996.2775;1850.821;2999.1178;1846.0715;2994.0274;1853.6402;3001.6514;1858.2691
2387200.0;2996.9625;1858.6271;2995.4511;1853.5852;3010.0844;1839.5121;2996.2539;1850.6525;2997.9719;1851.1419;2881.6005;1836.6496;2996.3935;1850.7871;2999.0029;1845.988;2994.0762;1853.6592;3001.6568;1858.2956
2387200.0;2996.9625;1858.6271;2995.4511;1853.5852;3010.0844;1839.5121;2996.2539;1850.6525;2997.9719;1851.1419;2881.6005;1836.6496;2996.3935;1850.7871;2999.0029;1845.988;2994.0762;1853.6592;3001.6568;1858.2956
2387220.0;2996.9129;1858.5687;2995.3674;1853.4709;3010.0112;1839.8017;2996.2285;1850.6188;2997.9856;1851.1066;2881.6005;1836.6452;2996.5105;1850.7936;2998.8896;1845.8619;2994.1288;1853.6653;3001.6595;1858.3127
2387220.0;2996.9129;1858.5687;2995.3674;1853.4709;3010.0112;1839.8017;2996.2285;1850.6188;2997.9856;1851.1066;2881.6005;1836.6452;2996.5105;1850.7936;2998.8896;1845.8619;2994.1288;1853.6653;3001.6595;1858.3127
2387240.0;2996.8715;1858.5052;2995.2688;1853.3673;3009.8851;1840.0894;2996.1975;1850.5911;2998.0361;1851.0761;2881.6007;1836.6405;2996.6208;1850.8333;2998.7775;1845.7129;2994.1771;1853.6603;3001.6623;1858.3212
2387240.0;2996.8715;1858.5052;2995.2688;1853.3673;3009.8851;1840.0894;2996.1975;1850.5911;2998.0361;1851.0761;2881.6007;1836.6405;2996.6208;1850.8333;2998.7775;1845.7129;2994.1771;1853.6603;3001.6623;1858.3212
2387260.0;2996.8387;1858.4404;2995.1558;1853.2686;3009.7056;1840.3654;2996.1707;1850.5795;2998.1167;1851.0455;2881.6015;1836.6309;2996.7145;1850.8894;2998.677;1845.569;2994.2117;1853.6441;3001.6682;1858.3245
2387260.0;2996.8387;1858.4404;2995.1558;1853.2686;3009.7056;1840.3654;2996.1707;1850.5795;2998.1167;1851.0455;2881.6015;1836.6309;2996.7145;1850.8894;2998.677;1845.569;2994.2117;1853.6441;3001.6682;1858.3245
2387280.0;2996.8166;1858.3772;2995.0311;1853.1681;3009.4967;1840.6167;2996.1518;1850.5865;2998.2113;1851.0122;2881.6039;1836.612;2996.7819;1850.9479;2998.6102;1845.4703;2994.2271;1853.6166;3001.6799;1858.3255
2387280.0;2996.8166;1858.3772;2995.0311;1853.1681;3009.4967;1840.6167;2996.1518;1850.5865;2998.2113;1851.0122;2881.6039;1836.612;2996.7819;1850.9479;2998.6102;1845.4703;2994.2271;1853.6166;3001.6799;1858.3255
2387300.0;2996.8091;1858.3103;2994.8998;1853.0636;3009.2903;1840.8286;2996.1381;1850.6072;2998.3028;1850.9796;2881.6103;1836.5817;2996.8183;1851.0005;2998.6056;1845.4699;2994.2234;1853.5809;3001.6985;1858.3257
2387300.0;2996.8091;1858.3103;2994.8998;1853.0636;3009.2903;1840.8286;2996.1381;1850.6072;2998.3028;1850.9796;2881.6103;1836.5817;2996.8183;1851.0005;2998.6056;1845.4699;2994.2234;1853.5809;3001.6985;1858.3257
2387320.0;2996.8181;1858.2236;2994.7676;1852.9584;3009.1038;1840.9907;2996.1218;1850.6321;2998.384;1850.9527;2881.6231;1836.5436;2996.8288;1851.0444;2998.6854;1845.6223;2994.2058;1853.543;3001.7221;1858.3257
2387320.0;2996.8181;1858.2236;2994.7676;1852.9584;3009.1038;1840.9907;2996.1218;1850.6321;2998.384;1850.9527;2881.6231;1836.5436;2996.8288;1851.0444;2998.6854;1845.6223;2994.2058;1853.543;3001.7221;1858.3257
2387340.0;2996.8406;1858.0958;2994.6377;1852.8595;3008.9315;1841.0975;2996.094;1850.6545;2998.4596;1850.9296;2881.6436;1836.5064;2996.8282;1851.0815;2998.8503;1845.9613;2994.1818;1853.5074;3001.7457;1858.3257
2387340.0;2996.8406;1858.0958;2994.6377;1852.8595;3008.9315;1841.0975;2996.094;1850.6545;2998.4596;1850.9296;2881.6436;1836.5064;2996.8282;1851.0815;2998.8503;1845.9613;2994.1818;1853.5074;3001.7457;1858.3257
2387360.0;2996.8688;1857.9111;2994.5113;1852.7733;3008.761;1841.1503;2996.0482;1850.6745;2998.5373;1850.9018;2881.6697;1836.4798;2996.8341;1851.1167;2999.0765;1846.4826;2994.1589;1853.4731;3001.7643;1858.3257
2387360.0;2996.8688;1857.9111;2994.5113;1852.7733;3008.761;1841.1503;2996.0482;1850.6745;2998.5373;1850.9018;2881.6697;1836.4798;2996.8341;1851.1167;2999.0765;1846.4826;2994.1589;1853.4731;3001.7643;1858.3257
2387380.0;2996.8928;1857.6707;2994.3898;1852.7028;3008.5898;1841.1546;2995.9859;1850.6974;2998.6171;1850.8626;2881.6962;1836.4702;2996.8579;1851.1517;2999.3287;1847.143;2994.1403;1853.4348;3001.776;1858.3257
