Time(sentisec);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
5514560.0;2956.5696;1861.5954;2955.0034;1863.0851;2995.1358;1867.4797;3002.1927;1856.4588;2999.4751;1851.1603;2952.3721;1865.7724;2952.7194;1874.4721;2955.3417;1869.9824;2959.9679;1864.5422
5514580.0;2957.4326;1859.1165;2955.9408;1860.6092;2994.8165;1867.7071;3002.1301;1856.484;2999.4467;1851.119;2953.956;1863.5233;2953.5109;1871.8646;2956.4445;1867.6417;2961.3369;1862.4023
5514600.0;2958.5209;1856.6979;2957.0435;1858.1928;2994.4971;1867.9345;3002.0672;1856.5119;2999.4164;1851.0823;2955.6952;1861.3341;2954.5048;1869.3073;2957.7347;1865.3811;2962.8699;1860.3439
5514620.0;2959.8232;1854.3668;2958.3153;1855.8609;2994.1778;1868.1619;3002.0044;1856.5464;2999.386;1851.0462;2957.5541;1859.2271;2955.6903;1866.8141;2959.1927;1863.2096;2964.5422;1858.3794
5514640.0;2961.3153;1852.1435;2959.7599;1853.6341;2993.8585;1868.3893;3001.9419;1856.5838;2999.3558;1851.0066;2959.5055;1857.2234;2957.0626;1864.3959;2960.8004;1861.1336;2966.3305;1856.5143
5514660.0;2962.9732;1850.0379;2961.3734;1851.5238;2993.5391;1868.6167;3001.8803;1856.6168;2999.3274;1850.9633;2961.5376;1855.346;2958.6207;1862.0597;2962.5432;1859.1601;2968.216;1854.7455
5514680.0;2964.7819;1848.0522;2963.1449;1849.5335;2993.225;1868.8371;3001.821;1856.6408;2999.3042;1850.9194;2963.6465;1853.6166;2960.3589;1859.8068;2964.4079;1857.2964;2970.1867;1853.0653
5514700.0;2966.7333;1846.1865;2965.0592;1847.6632;2992.929;1869.0312;3001.7665;1856.6573;2999.2885;1850.8768;2965.827;1852.0506;2962.2597;1857.6323;2966.3813;1855.5478;2972.2392;1851.4681
5514720.0;2968.818;1844.4407;2967.1004;1845.9127;2992.6887;1869.1433;3001.7196;1856.6731;2999.2797;1850.8354;2968.0681;1850.6519;2964.2979;1855.5254;2968.4494;1853.9165;2974.3752;1849.956
5514740.0;2971.0209;1842.8137;2969.2534;1844.2807;2992.574;1869.0669;3001.6806;1856.6949;2999.2741;1850.7971;2970.3624;1849.4199;2966.4501;1853.4741;2970.5992;1852.4035;2976.5957;1848.537
5514760.0;2973.3208;1841.3042;2971.5047;1842.7658;2992.6794;1868.6508;3001.6469;1856.7247;2999.2672;1850.7661;2972.7153;1848.3586;2968.6988;1851.4725;2972.8209;1851.0106;2978.8963;1847.221
5514780.0;2975.6951;1839.9131;2973.844;1841.3664;2993.0728;1867.7707;3001.6137;1856.758;2999.255;1850.7454;2975.144;1847.4782;2971.0274;1849.5278;2975.1089;1849.74;2981.2663;1846.0136
5514800.0;2978.1268;1838.6438;2976.265;1840.0804;2993.7333;1866.432;3001.5775;1856.7878;2999.235;1850.7346;2977.6631;1846.7842;2973.416;1847.6627;2977.4602;1848.5906;2983.6922;1844.9125
5514820.0;2980.6095;1837.4984;2978.7644;1838.9039;2994.5431;1864.7958;3001.5361;1856.8096;2999.2069;1850.7301;2980.2693;1846.2655;2975.8474;1845.906;2979.8727;1847.5577;2986.1615;1843.9075
5514840.0;2983.1479;1836.4754;2981.3392;1837.8332;2995.3578;1863.084;3001.4886;1856.8255;2999.1718;1850.7287;2982.9386;1845.8914;2978.3165;1844.279;2982.3432;1846.6353;2988.6653;1842.9864
5514860.0;2985.7507;1835.571;2983.9838;1836.8669;2996.0898;1861.4525;3001.4349;1856.842;2999.1297;1850.7281;2985.6397;1845.6185;2980.83;1842.794;2984.8674;1845.8227;2991.1984;1842.1448
5514880.0;2988.424;1834.7817;2986.6895;1836.0083;2996.7243;1859.9688;3001.3761;1856.8659;2999.08;1850.7271;2988.3495;1845.3997;2983.3994;1841.4639;2987.4397;1845.1242;2993.7578;1841.3871
5514900.0;2991.1673;1834.1035;2989.447;1835.2631;2997.2631;1858.6988;3001.3148;1856.8989;2999.0247;1850.7238;2991.0596;1845.19;2986.0341;1840.3075;2990.056;1844.5412;2996.3421;1840.7198
5514920.0;2993.9745;1833.5275;2992.2486;1834.6348;2997.6766;1857.7599;3001.253;1856.9363;2998.9689;1850.7152;2993.7735;1844.9504;2988.7373;1839.3379;2992.7159;1844.0631;2998.951;1840.1407
5514940.0;2996.8355;1833.0364;2995.0906;1834.1178;2997.9149;1857.2554;3001.1927;1856.9706;2998.9167;1850.698;2996.5001;1844.6525;2991.5065;1838.5467;2995.4225;1843.6646;3001.5824;1839.6343
5514960.0;2999.7377;1832.6051;2997.9722;1833.6931;2997.9619;1857.1656;3001.1358;1856.998;2998.8674;1850.6705;2999.2471;1844.2808;2994.335;1837.904;2998.179;1843.3104;3004.2313;1839.1757
5514980.0;3002.6678;1832.2089;3000.8924;1833.3295;2997.8651;1857.3283;3001.0834;1857.0221;2998.8165;1850.6356;3002.0172;1843.8284;2997.2157;1837.3704;3000.9841;1842.9611;3006.8884;1838.7344
5515000.0;3005.6138;1831.8282;3003.8467;1832.99;2997.7307;1857.5062;3001.0358;1857.0495;2998.7592;1850.6008;3004.8054;1843.2895;3000.1432;1836.9068;3003.8299;1842.5793;3009.5415;1838.2728
5515020.0;3008.5666;1831.4479;3006.8254;1832.6394;2997.6716;1857.501;3000.9912;1857.0838;2998.695;1850.5733;3007.6007;1842.6555;3003.114;1836.4723;3006.7043;1842.1326;3012.1754;1837.7438
5515040.0;3011.52;1831.0529;3009.8145;1832.2462;2997.7555;1857.2279;3000.9476;1857.1212;2998.628;1850.556;3010.3916;1841.9167;3006.1233;1836.0227;3009.5933;1841.5946;3014.7759;1837.0953
5515060.0;3014.4671;1830.6177;3012.7971;1831.7807;2997.9789;1856.7192;3000.9033;1857.1539;2998.5662;1850.5475;3013.1676;1841.0646;3009.1632;1835.5159;3012.481;1840.9442;3017.3337;1836.2863
5515080.0;3017.3939;1830.0998;3015.753;1831.2137;2998.2819;1856.0834;3000.8567;1857.1763;2998.5166;1850.5438;3015.9191;1840.0922;3012.2229;1834.921;3015.3495;1840.1648;3019.8481;1835.3015
5515100.0;3020.2775;1829.4456;3018.6581;1830.5174;2998.5923;1855.4361;3000.8078;1857.1883;2998.483;1850.5412;3018.6318;1838.9913;3015.2897;1834.2211;3018.1801;1839.2456;3022.3222;1834.1519
5515120.0;3023.0908;1828.6118;3021.4866;1829.6707;2998.8628;1854.8598;3000.7591;1857.1933;2998.465;1850.5359;3021.2852;1837.7536;3018.3499;1833.4078;3020.9562;1838.1845;3024.7538;1832.8576
5515140.0;3025.8076;1827.5864;3024.2144;1828.6639;2999.0786;1854.397;3000.7144;1857.1949;2998.4633;1850.5239;3023.8538;1836.373;3021.3864;1832.474;3023.6631;1836.9865;3027.1304;1831.4347
5515160.0;3028.4044;1826.3886;3026.8206;1827.4984;2999.2503;1854.0483;3000.6754;1857.1954;2998.4792;1850.5015;3026.3143;1834.8501;3024.3779;1831.4107;3026.2864;1835.6601;3029.4314;1829.8921
5515180.0;3030.8572;1825.0451;3029.2873;1826.182;2999.3997;1853.7752;3000.6406;1857.1958;2998.5124;1850.4684;3028.6496;1833.1925;3027.2974;1830.2056;3028.809;1834.2123;3031.6346;1828.2374
5515200.0;3033.1413;1823.5687;3031.599;1824.7219;2999.548;1853.5205;3000.6058;1857.1976;2998.5575;1850.4296;3030.8501;1831.4122;3030.1137;1828.8436;3031.2091;1832.6482;3033.7221;1826.4808
5515220.0;3035.2329;1821.9584;3033.7419;1823.122;2999.7038;1853.247;3000.569;1857.2031;2998.6065;1850.3914;3032.9074;1829.5217;3032.7929;1827.3105;3033.4605;1830.971;3035.6831;1824.6339
5515240.0;3037.1109;1820.2097;3035.702;1821.3854;2999.8608;1852.9583;3000.5306;1857.2163;2998.652;1850.3558;3034.8062;1827.5305;3035.3008;1825.6005;3035.5365;1829.1852;3037.5087;1822.7061
5515260.0;3038.7596;1818.324;3037.4643;1819.5177;3000.0048;1852.6848;3000.493;1857.2406;2998.6913;1850.3191;3036.5195;1825.4446;3037.6045;1823.7206;3037.4143;1827.2944;3039.1838;1820.7026
5515280.0;3040.1741;1816.3132;3039.0085;1817.5273;3000.1254;1852.4554;3000.46;1857.2747;2998.7256;1850.2782;3038.0158;1823.2678;3039.672;1821.6892;3039.0767;1825.2997;3040.6813;1818.6261
5515300.0;3041.3598;1814.198;3040.3094;1815.4249;3000.2191;1852.2837;3000.4352;1857.3099;2998.7568;1850.2356;3039.2692;1821.0049;3041.4724;1819.5273;3040.5076;1823.2004;3041.9665;1816.4822
5515320.0;3042.3254;1812.0044;3041.3397;1813.2259;3000.2869;1852.1714;3000.4211;1857.3322;2998.7834;1850.1983;3040.2686;1818.6651;3042.976;1817.252;3041.6878;1820.9979;3043.0082;1814.2837
5515340.0;3043.0654;1809.7604;3042.0768;1810.9533;3000.3333;1852.1086;3000.4187;1857.3305;2998.8006;1850.1703;3041.0138;1816.2661;3044.1594;1814.8809;3042.5936;1818.7021;3043.7873;1812.0516
5515360.0;3043.5532;1807.4967;3042.508;1808.6374;3000.3642;1852.0828;3000.4284;1857.3024;2998.8052;1850.1486;3041.5081;1813.8345;3045.0107;1812.4372;3043.2034;1816.3351;3044.2982;1809.8088
5515380.0;3043.7543;1805.2464;3042.6354;1806.3118;3000.3848;1852.0847;3000.4507;1857.2536;2998.8005;1850.1258;3041.7522;1811.403;3045.5308;1809.9498;3043.5021;1813.9289;3044.5429;1807.5741
5515400.0;3043.6529;1803.0399;3042.4739;1804.008;3000.399;1852.1084;3000.4869;1857.1916;2998.7942;1850.0965;3041.7454;1809.0042;3045.7335;1807.4491;3043.4854;1811.5202;3044.5284;1805.3623
5515420.0;3043.266;1800.8981;3042.0476;1801.7551;3000.4093;1852.1467;3000.5383;1857.1211;2998.7943;1850.0612;3041.4882;1806.6657;3045.6431;1804.9636;3043.1588;1809.1448;3044.2665;1803.1903
5515440.0;3042.6361;1798.8313;3041.3832;1799.5804;3000.4182;1852.1881;3000.6058;1857.0429;2998.805;1850.0264;3040.9875;1804.4074;3045.291;1802.5228;3042.5389;1806.8349;3043.772;1801.0822
5515460.0;3041.803;1796.85;3040.5058;1797.5085;3000.4271;1852.2235;3000.6882;1856.9579;2998.8258;1849.9988;3040.2582;1802.2446;3044.7083;1800.1586;3041.6528;1804.6169;3043.0598;1799.0685
5515480.0;3040.7873;1794.9711;3039.4366;1795.5588;3000.4368;1852.2501;3000.7798;1856.8676;2998.8524;1849.9816;3039.3225;1800.1929;3043.9203;1797.8997;3040.5362;1802.5093;3042.1408;1797.1806
5515500.0;3039.5985;1793.2145;3038.1945;1793.7449;3000.4468;1852.2704;3000.8713;1856.774;2998.8802;1849.9727;3038.2028;1798.2729;3042.9443;1795.763;3039.2266;1800.5211;3041.0238;1795.4454
5515520.0;3038.2524;1791.5954;3036.7967;1792.0785;3000.4572;1852.2875;3000.9551;1856.6798;2998.907;1849.9679;3036.9177;1796.5084;3041.793;1793.7546;3037.7575;1798.6549;3039.7191;1793.8828
5515540.0;3036.781;1790.1185;3035.2614;1790.5714;3000.4676;1852.3034;3001.0311;1856.5871;2998.9338;1849.9624;3035.4827;1794.9216;3040.4745;1791.8848;3036.1542;1796.9164;3038.2413;1792.5061
5515560.0;3035.2217;1788.7839;3033.6065;1789.2339;3000.4781;1852.3189;3001.1055;1856.4966;2998.9608;1849.9514;3033.9143;1793.5282;3038.99;1790.1818;3034.4354;1795.3202;3036.609;1791.3218
5515580.0;3033.5962;1787.5981;3031.8489;1788.0704;3000.4887;1852.335;3001.1847;1856.4072;2998.9857;1849.9312;3032.2301;1792.3375;3037.3332;1788.688;3032.616;1793.8901;3034.8436;1790.3273
5515600.0;3031.9029;1786.5794;3030.002;1787.0811;3000.4997;1852.3525;3001.269;1856.3175;2999.0058;1849.9014;3030.449;1791.3534;3035.4985;1787.4364;3030.7113;1792.6507;3032.9691;1789.5096
5515620.0;3030.1272;1785.7509;3028.0768;1786.2647;3000.5117;1852.3736;3001.3536;1856.2277;2999.0208;1849.8665;3028.5895;1790.5779;3033.4942;1786.4333;3028.7387;1791.6199;3031.01;1788.8501
5515640.0;3028.2631;1785.1268;3026.0837;1785.6212;3000.5254;1852.4014;3001.4346;1856.1405;2999.0347;1849.8321;3026.6714;1790.0111;3031.3492;1785.6587;3026.7186;1790.8055;3028.9899;1788.3327
5515660.0;3026.3232;1784.7025;3024.0361;1785.1493;3000.5422;1852.4379;3001.5118;1856.0592;2999.0521;1849.7999;3024.7157;1789.6527;3029.1057;1785.081;3024.6703;1790.2061;3026.9283;1787.9512
5515680.0;3024.3339;1784.4606;3021.9495;1784.8452;3000.5639;1852.4845;3001.5872;1855.9853;2999.0749;1849.7666;3022.7444;1789.5011;3026.8044;1784.6724;3022.6093;1789.8128;3024.841;1787.7079
5515700.0;3022.3225;1784.3862;3019.8396;1784.702;3000.5951;1852.5344;3001.6617;1855.9181;2999.1004;1849.7295;3020.7788;1789.5521;3024.477;1784.4136;3020.5463;1789.6147;3022.7427;1787.6086
5515720.0;3020.3119;1784.4715;3017.7206;1784.7123;3000.6453;1852.5762;3001.7333;1855.8548;2999.1236;1849.691;3018.8388;1789.7962;3022.1476;1784.2972;3018.4903;1789.6002;3020.6492;1787.6579
5515740.0;3018.3188;1784.7142;3015.6057;1784.8699;3000.7339;1852.5867;3001.7989;1855.7933;2999.1427;1849.6584;3016.9405;1790.2194;3019.8371;1784.3279;3016.4511;1789.7587;3018.5773;1787.8592
5515760.0;3016.354;1785.1101;3013.5092;1785.1709;3000.8845;1852.5301;3001.8569;1855.7328;2999.1609;1849.6372;3015.0946;1790.8038;3017.563;1784.5205;3014.4391;1790.079;3016.5418;1788.2144
5515780.0;3014.4241;1785.6491;3011.4476;1785.6131;3001.1217;1852.3565;3001.9093;1855.6745;2999.1852;1849.6285;3013.3062;1791.5307;3015.3368;1784.8922;3012.4636;1790.5485;3014.5561;1788.7245
5515800.0;3012.5335;1786.3187;3009.437;1786.195;3001.4541;1852.0366;3001.9602;1855.6196;2999.2213;1849.6309;3011.5755;1792.3816;3013.1653;1785.4523;3010.5311;1791.1517;3012.6319;1789.389
5515820.0;3010.6863;1787.109;3007.4899;1786.9133;3001.8583;1851.6105;3002.0134;1855.5687;2999.2689;1849.6414;3009.8999;1793.3397;3011.0546;1786.1973;3008.6467;1791.8717;3010.7797;1790.2067
5515840.0;3008.8857;1788.0161;3005.6111;1787.7621;3002.2679;1851.2028;3002.0694;1855.52;2999.32;1849.6562;3008.2751;1794.389;3009.0132;1787.1138;3006.8163;1792.6917;3009.0055;1791.1748
5515860.0;3007.1339;1789.0392;3003.7974;1788.7294;3002.5955;1850.9557;3002.1262;1855.4712;2999.3632;1849.6725;3006.6971;1795.514;3007.054;1788.1845;3005.0469;1793.6013;3007.3095;1792.2874
5515880.0;3005.4341;1790.1764;3002.04;1789.7979;3002.7839;1850.9314;3002.1801;1855.4239;2999.3902;1849.6906;3005.1619;1796.6971;3005.1921;1789.3919;3003.3436;1794.599;3005.6859;1793.5324
5515900.0;3003.7901;1791.4227;3000.3302;1790.9483;3002.8485;1851.0773;3002.2274;1855.3813;2999.4008;1849.7131;3003.6669;1797.9215;3003.4403;1790.7219;3001.7081;1795.6916;3004.1279;1794.8897
5515920.0;3002.2048;1792.7734;2998.6639;1792.1679;3002.8659;1851.2851;3002.2677;1855.3442;2999.3995;1849.7396;3002.212;1799.1762;3001.8028;1792.1666;3000.1394;1796.8875;3002.6326;1796.3338
5515940.0;3000.6782;1794.2264;2997.0411;1793.4539;3002.9167;1851.4754;3002.3033;1855.3086;2999.3903;1849.7653;3000.8066;1800.4649;3000.2728;1793.7241;2998.638;1798.1902;3001.2036;1797.8412
5515960.0;2999.2077;1795.7797;2995.4619;1794.8111;3003.0374;1851.6378;3002.3368;1855.2704;2999.374;1849.7844;2999.4742;1801.8085;2998.8375;1795.3966;2997.2085;1799.5942;2999.8482;1799.3968
5515980.0;2997.7891;1797.4265;2993.9233;1796.2446;3003.2154;1851.8019;3002.3683;1855.2313;2999.3513;1849.7955;2998.2509;1803.2382;2997.4848;1797.1853;2995.8595;1801.0876;2998.5703;1800.9961
5516000.0;2996.4203;1799.1534;2992.4225;1797.7567;3003.4188;1851.992;3002.3947;1855.1967;2999.326;1849.8016;2997.1731;1804.7788;2996.2077;1799.0862;2994.6005;1802.6569;2997.3677;1802.642
5516020.0;2995.105;1800.946;2990.9628;1799.3486;3003.6314;1852.1952;3002.4148;1855.1697;2999.3039;1849.8081;2996.2621;1806.4351;2995.0047;1801.088;2993.4401;1804.2915;2996.2353;1804.3396
5516040.0;2993.8536;1802.7943;2989.5569;1801.0235;3003.854;1852.3738;3002.431;1855.1469;2999.2887;1849.821;2995.5185;1808.1898;2993.8791;1803.1713;2992.3848;1805.9863;2995.1705;1806.0915
5516060.0;2992.6806;1804.6973;2988.2222;1802.7853;3004.0927;1852.4901;3002.4484;1855.1217;2999.2805;1849.8466;2994.9322;1810.0157;2992.8393;1805.3122;2991.4391;1807.7406;2994.1747;1807.8975
5516080.0;2991.6001;1806.6601;2986.9758;1804.6341;3004.343;1852.5292;3002.4695;1855.0907;2999.2774;1849.8898;2994.4946;1811.8896;2991.8962;1807.4906;2990.6061;1809.554;2993.2497;1809.7553
5516100.0;2990.6238;1808.6887;2985.8293;1806.5637;3004.5897;1852.5013;3002.4927;1855.057;2999.2774;1849.9511;2994.2019;1813.7991;2991.0589;1809.6966;2989.8887;1811.4239;2992.3948;1811.6627
5516120.0;2989.7596;1810.7832;2984.7907;1808.5662;3004.8091;1852.4353;3002.5137;1855.0276;2999.2805;1850.0265;2994.0502;1815.7406;2990.3307;1811.9325;2989.2885;1813.3451;2991.6079;1813.6197
5516140.0;2989.0076;1812.938;2983.8669;1810.6377;3004.9735;1852.3694;3002.5307;1855.0078;2999.2887;1850.1094;2994.031;1817.7162;2989.7125;1814.208;2988.8055;1815.3153;2990.8881;1815.6277
5516160.0;2988.3591;1815.146;2983.0682;1812.7813;3005.0541;1852.3431;3002.5462;1854.9984;2999.3039;1850.1925;2994.1298;1819.7278;2989.2053;1816.5311;2988.4376;1817.3367;2990.2388;1817.6864
5516180.0;2987.8052;1817.4008;2982.4098;1815.0009;3005.0298;1852.3863;3002.5644;1854.9984;2999.3261;1850.2703;2994.3273;1821.7755;2988.8153;1818.902;2988.1861;1819.4142;2989.6692;1819.7899
5516200.0;2987.3509;1819.6947;2981.9146;1817.2942;3004.9002;1852.5086;3002.5875;1855.0078;2999.3519;1850.3419;2994.6002;1823.8587;2988.555;1821.3125;2988.0579;1821.5494;2989.1945;1821.9298
5516220.0;2987.023;1822.0167;2981.6103;1819.65;3004.6897;1852.6915;3002.6128;1855.0274;2999.3762;1850.4118;2994.9264;1825.9822;2988.4413;1823.7512;2988.0652;1823.7386;2988.8317;1824.0986
5516240.0;2986.8619;1824.3551;2981.5249;1822.0546;3004.4421;1852.89;3002.6349;1855.0559;2999.3972;1850.4848;2995.2905;1828.1584;2988.4908;1826.2073;2988.2204;1825.9738;2988.5937;1826.2928
5516260.0;2986.9022;1826.7016;2981.6777;1824.4983;3004.2005;1853.0533;3002.6501;1855.0862;2999.4172;1850.5616;2995.6915;1830.4017;2988.7144;1828.674;2988.5342;1828.2445;2988.484;1828.5112
5516280.0;2987.1572;1829.0501;2982.0751;1826.9776;3003.9887;1853.1512;3002.6582;1855.1079;2999.4401;1850.6368;2996.1451;1832.7214;2989.1145;1831.1473;2989.0139;1830.5388;2988.5;1830.7524
5516300.0;2987.6182;1831.3946;2982.7099;1829.4908;3003.8036;1853.1872;3002.6616;1855.1126;2999.4665;1850.706;2996.6832;1835.1168;2989.6845;1833.6219;2989.6644;1832.8457;2988.6382;1833.0133
5516320.0;2988.272;1833.7283;2983.5645;1832.032;3003.6227;1853.188;3002.6627;1855.0986;2999.4924;1850.7688;2997.344;1837.5755;2990.4107;1836.086;2990.4876;1835.1571;2988.9021;1835.2853
5516340.0;2989.1136;1836.0482;2984.6134;1834.5899;3003.4178;1853.1836;3002.663;1855.0718;2999.5099;1850.8263;2998.1571;1840.0708;2991.2782;1838.5228;2991.4847;1837.4679;2989.3044;1837.5552
5516360.0;2990.1424;1838.3529;2985.826;1837.1484;3003.1709;1853.1937;3002.663;1855.0419;2999.509;1850.8759;2999.1332;1842.5655;2992.2772;1840.9202;2992.6563;1839.7741;2989.8666;1839.8057
5516380.0;2991.3524;1840.6374;2987.1701;1839.6907;3002.8844;1853.2245;3002.663;1855.0175;2999.4824;1850.9141;3000.2616;1845.0226;2993.406;1843.2781;2994.0011;1842.07;2990.6144;1842.0199
5516400.0;2992.73;1842.8866;2988.6195;1842.2018;3002.5781;1853.274;3002.663;1855.0016;2999.4354;1850.9448;3001.5156;1847.4158;2994.6698;1845.6044;2995.511;1844.349;2991.5714;1844.1815
5516420.0;2994.2624;1845.0771;2990.1592;1844.6685;3002.2756;1853.3371;3002.663;1854.9923;2999.3911;1850.9831;3002.8599;1849.7308;2996.0759;1847.9005;2997.1682;1846.6039;2992.7518;1846.271
5516440.0;2995.9409;1847.1866;2991.7878;1847.0779;3001.9944;1853.4079;3002.663;1854.9843;2999.3795;1851.0459;3004.2609;1851.9625;2997.6323;1850.1527;2998.9467;1848.8276;2994.1596;1848.2626
5516460.0;2997.7524;1849.2025;2993.513;1849.4162;3001.746;1853.4779;3002.663;1854.9714;2999.4184;1851.1384;3005.6979;1854.1117;2999.3451;1852.339;3000.8197;1851.0086;2995.7908;1850.1278
5516480.0;2999.6755;1851.1248;2995.3458;1851.6671;3001.5365;1853.5358;3002.663;1854.9488;2999.5042;1851.2499;3007.1695;1856.1817;3001.2159;1854.4416;3002.7668;1853.1293;2997.633;1851.8503
5516500.0;3001.6865;1852.963;2997.2944;1853.811;3001.3585;1853.5749;3002.663;1854.9161;2999.6203;1851.3629;3008.692;1858.1698;3003.2367;1856.4543;3004.7794;1855.1655;2999.6597;1853.4396
5516520.0;3003.77;1854.7284;2999.3632;1855.8237;3001.1878;1853.6011;3002.663;1854.8791;2999.7508;1851.4651;3010.291;1860.0611;3005.3883;1858.3773;3006.8579;1857.091;3001.8252;1854.9318
5516540.0;3005.9216;1856.4248;3001.5517;1857.6785;3000.9938;1853.6316;3002.663;1854.8469;2999.8851;1851.5543;3011.9946;1861.8261;3007.6437;1860.2076;3009.0081;1858.8797;3004.0728;1856.3718
5516560.0;3008.1463;1858.0394;3003.8558;1859.3488;3000.759;1853.6863;3002.663;1854.826;3000.0167;1851.6326;3013.8272;1863.428;3009.979;1861.9298;3011.2361;1860.5075;3006.3526;1857.7886
5516580.0;3010.451;1859.5423;3006.2685;1860.8105;3000.4852;1853.7761;3002.663;1854.819;3000.1417;1851.7004;3015.8053;1864.8269;3012.3827;1863.5144;3013.5479;1861.9517;3008.6394;1859.1742
5516600.0;3012.8394;1860.8911;3008.7809;1862.0382;3000.1858;1853.8997;3002.663;1854.826;3000.2577;1851.7561;3017.9335;1865.9861;3014.8574;1864.9246;3015.9474;1863.1926;3010.9412;1860.4766
5516620.0;3015.3093;1862.0349;3011.3823;1863.0047;2999.8774;1854.0483;3002.663;1854.8469;3000.3646;1851.8003;3020.2021;1866.8757;3017.4122;1866.1243;3018.434;1864.2125;3013.2944;1861.6113
5516640.0;3017.8548;1862.9125;3014.0586;1863.6857;2999.573;1854.2164;3002.663;1854.8791;3000.4645;1851.8379;3022.5876;1867.4751;3020.0521;1867.0829;3020.9997;1864.9946;3015.7434;1862.4882
5516660.0;3020.4654;1863.4618;3016.7924;1864.0712;2999.2802;1854.4051;3002.663;1854.9161;3000.5606;1851.876;3025.0543;1867.7708;3022.7708;1867.7748;3023.6281;1865.519;3018.3122;1863.045
5516680.0;3023.1203;1863.6376;3019.5633;1864.1699;2999.0035;1854.6163;3002.663;1854.9488;3000.6556;1851.9178;3027.5604;1867.7572;3025.5486;1868.1765;3026.2962;1865.7626;3020.9854;1863.2633
5516700.0;3025.7844;1863.4298;3022.3487;1864.0029;2998.7494;1854.8449;3002.663;1854.9712;3000.7501;1851.9619;3030.066;1867.4374;3028.3553;1868.2688;3028.9746;1865.7005;3023.7119;1863.1564
5516720.0;3028.4163;1862.8627;3025.1246;1863.5879;2998.5272;1855.0764;3002.663;1854.9832;3000.844;1852.0051;3032.538;1866.8247;3031.1592;1868.0405;3031.6287;1865.3138;3026.4247;1862.7447
5516740.0;3030.9771;1861.9793;3027.865;1862.9303;2998.3449;1855.2937;3002.663;1854.988;3000.9379;1852.0444;3034.9486;1865.9378;3033.9329;1867.4901;3034.2203;1864.5945;3029.0612;1862.0413
5516760.0;3033.4355;1860.8261;3030.5428;1862.0235;2998.207;1855.4816;3002.663;1854.9886;3001.0324;1852.0759;3037.2712;1864.7978;3036.6552;1866.6247;3036.7117;1863.5504;3031.5765;1861.0545
5516780.0;3035.7657;1859.4471;3033.1312;1860.86;2998.1144;1855.6298;3002.663;1854.9857;3001.1272;1852.0966;3039.4783;1863.4276;3039.3056;1865.4596;3039.0691;1862.2029;3033.9487;1859.8007
5516800.0;3037.949;1857.8803;3035.6052;1859.4398;2998.0648;1855.7364;3002.663;1854.9772;3001.2219;1852.1088;3041.5448;1861.8544;3041.859;1864.0186;3041.2649;1860.585;3036.1738;1858.3124
5516820.0;3039.9758;1856.1526;3037.9428;1857.7777;2998.0484;1855.811;3002.6633;1854.9604;3001.3164;1852.121;3043.4498;1860.1054;3044.2848;1862.3322;3043.2766;1858.7354;3038.2586;1856.6328
5516840.0;3041.8449;1854.2735;3040.124;1855.903;2998.0486;1855.8717;3002.6644;1854.9341;3001.4096;1852.1417;3045.1763;1858.2056;3046.551;1860.4313;3045.0867;1856.6943;3040.2119;1854.8043
5516860.0;3043.5536;1852.243;3042.1304;1853.8545;2998.05;1855.9328;3002.6678;1854.9026;3001.4987;1852.1732;3046.7093;1856.1754;3048.629;1858.3406;3046.6821;1854.4982;3042.0412;1852.8567
